content,source_file,chapter,section,subsection,department,system_category,content_type,chunk_type,hierarchy_level,parent_chunk,keywords,char_count,token_count
骨质疏松较轻时常无症状或仅表现为腰背、四肢疼痛、乏力等。严重者机体活动受到明显障碍，日久下肢肌肉往往有不同程度萎缩。可无明显诱因或轻微外伤即可发生骨折，骨折的部位以椎体、股骨颈和尺、挠骨远端为多见。临床上用于诊断骨质疏松症的通用指标是发生了脆性骨折和（或）骨密度低下，但尚缺乏直接测定骨强度的临床手段。骨质疏松症应及早识别、及早治疗。治疗以促进骨矿化类药物为治疗的基础用药。当骨密度减少但仍在骨折阈值以上时，建议选择骨吸收抑制剂。骨密度下降明显且低于骨折阈值时，建议选择骨吸收抑制剂和骨形成促进剂的联合用药，对于继发性骨质疏松的治疗应以治疗原发病为根本。预防和治疗骨质疏松药物可分为促进骨矿化药物、骨吸收抑制剂、促进骨细胞形成的药物和中药四大类。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,骨质疏松症,骨质疏松症的诊断和治疗原则,内分泌科,内分泌系统及代谢性疾病,药物治疗,临床表现,3,,"骨折,治疗,骨密度,抑制剂,骨质",323,161
抗骨质疏松的药物有多种，作用机制也有所不同，或以抑制骨吸收为主。或以促进骨形成为主，也有一些多重作用机制的药物。临床上抗骨质疏松药物的疗效判断包括是否能提高骨量和骨质量，最终降低骨折风险。常用抗骨质疏松药物有以下几种。双膦酸盐类（Bisphosphonates） 双膦酸盐是焦膦酸盐的稳定类似物，其特征是含有P-C-P基团，双膦酸盐与骨骼羟磷灰石有高亲和力的结合，特异性地结合到骨转化活跃的骨细胞表面上抑制破骨细胞的功能，从而抑制骨吸收。不同双膦酸盐抑制骨吸收的效力差很大，因此临床上不同双膦酸盐药物使用的剂量及用法也有所差异。阿仑膦酸钠（Alendronate Sodium）： 【适应证】 适用于治疗绝经后妇女的骨质疏松症，以预防髋部和脊柱骨折。适用于治疗男性骨质疏松症以预防髋部和脊椎骨折。【用法和用量】 口服：用于骨质疏松症，每次10mg，每日1次，每日早餐前至少30min空腹用200mL温开水送服。或每次70mg，每周1次。连续6个月为一疗程。【不良反应】 腹痛、腹泻、恶心、便秘、消化不良、食管炎、食管溃疡，无症状性血钙降低、短暂血白细胞计数升高、尿红细胞和白细胞计数升高。【注意事项】 ①轻、中度肾功能减退者慎用。②有消化不良、吞咽困难、上消化道疾病的患者慎用。③孕妇及哺乳期妇女、儿童均不宜使用。④咖啡、橘子汁可使本品的生物利用度降低60％，在服药2h内，不宜服用钙剂、咖啡、橘子汁等。⑤服用30min内及当日首次进食前，避免躺卧，以防引起食管不良反应（食管炎、糜烂、食管狭窄）。【禁忌证】 导致食管排空延迟的食管异常，如食管弛缓不能、食管狭窄者禁用。不能站立或坐直至少30min者。对本品任何成分过敏者。低钙血症者。降钙素（Calcitonin） 降钙素是一种钙调节激素，能抑制破骨细胞的活性并能减少破骨细胞的数量，从而减少骨量丢失并增加骨量。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,骨质疏松症,不同类型骨质疏松症的药物选择,内分泌科,内分泌系统及代谢性疾病,药物治疗,临床表现,3,,"食管,双膦,酸盐,骨细胞,骨量",782,391
降钙素类药物另一突出的特点是能明显缓解骨痛，对骨质疏松骨折或骨骼变形所致的慢性疼痛及骨肿瘤等疾病引起的骨痛均有效，更适合有骨痛的骨质疏松症患者。CFDA批准的适应证为治疗绝经后骨质疏松症。降钙素（Calcitonin）： 【适应证】 （1）骨质疏松症早期和晚期绝经后骨质疏松。为防止骨质进行性丢失，应根据个体的需要给予足量的钙和维生素D。（2）变形性骨炎。（3）高钙血症和高钙血症危象。（4）痛性神经营养不良症。【用法与用量】 （1）皮下或肌内注射： ① 骨质疏松症，标准维持量，每次50IU，每日1次，或100IU，隔日1次。② 变形性骨炎，每次100IU，每日1次，治疗时间应至少持续3个月或更长。③ 高钙血症，高钙血症危象时，每日5～10 IU/kg，溶于500mL 0.9％葡萄糖注射液中，静脉滴注至少6h。慢性高钙血症，每日5～10IU/kg，1次或2次，皮下或肌内注射。④ 痛性神经营养不良症或Sudeck氏病，每次100IU，每日1次，皮下或肌内注射，持续2～4周，以后每周3次，每次100IU，维持6周以上。（2）鼻喷给药： ① 骨质疏松症，每次100IU，每日1次，或200IU隔日1次。② Paget's病，每次200IU，每日1次或分次给药，治疗时间应至少持续3个月或更长。高钙血症或慢性高钙血症时，每日200～400IU，单次给药最高剂量为200IU，需要更大剂量时应分次给药。③ 痛性神经营养不良症或Sudeck氏病，每次200IU，每日1次，持续2～4周，以后隔日1次200IU，连续6周。【不良反应】 常见面部潮红、头晕、头痛、面部及耳部刺痛、手足刺痛、腹泻、恶心、呕吐、胃痛、过敏、皮疹、荨麻疹、注射部位红肿及胀痛，少见尿频、高血压、视觉障碍，偶见AST及ALT异常、耳鸣、抽搐、低钠血症、出汗、哮喘发作，极少见过敏反应、皮疹、寒战、胸闷、鼻塞、呼吸困难和血糖升高。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,骨质疏松症,不同类型骨质疏松症的药物选择,内分泌科,内分泌系统及代谢性疾病,药物治疗,治疗,3,,"高钙血症,100IU,200IU,每日,骨质疏松症",799,399
【注意事项】 （1）妊娠和哺乳妇女不宜使用。（2）部分患者在用药中会出现抗体而对治疗产生抵抗性。（3）鼻炎可加强鼻喷剂的吸收。（4）鼻喷剂的全身不良反应少于针剂。（5）可疑对本品或蛋白质过敏者，用药前需做皮试。【禁忌证】 对本品过敏者或14岁以下儿童禁用。雌激素类 雌激素类药物能抑制骨转换，阻止骨丢失。包括雌激素（ET）和雌、孕激素（EPT）补充疗法，能降低骨质疏松性椎体、非椎体骨折风险。是防治绝经后骨质疏松的有效手段。在各国指南中均被明确列入预防和治疗绝经妇女骨质疏松的药物。适用于60岁以前围绝经和绝经后妇女，特别是有绝经症状（如潮热、出汗等）及泌尿生殖道萎缩症状的妇女。【禁忌证】 雌激素依赖性肿瘤（乳腺癌、子宫内膜癌）、血栓性疾病、不明原因阴道出血、活动性肝病及结缔组织病为绝对禁忌证。子宫肌瘤、子宫内膜异位症、乳腺癌家族史、胆囊疾病和垂体泌乳素瘤者慎用。建议激素补充治疗遵循以下原则： （1）明确的适应证和禁忌证（保证利大于弊）。（2）绝经早期（＜60岁）开始用，收益更大、风险更小。（3）应用最低有效剂量。（4）治疗方案个体化。（5）局部问题局部治疗。（6）坚持定期随访和安全性监测（尤其是乳腺和子宫）。（7）是否继续用药应根据每位妇女的特点每年进行利弊评估。选择性雌激素受体调节剂（SERMs） SERMs不是雌激素，其特点是选择性地作用于雌激素靶器官，与不同的雌激素受体结合后，发生不同的生物效应。如已在国内外上市的SERMs雷洛昔芬，在骨骼上与雌激素受体结合，表现出类雌激素的活性，抑制骨吸收。甲状旁腺激素（PTH） PTH是当前促进骨形成药物的代表性药物：小剂量的rhPTH（1-34）有促进骨形成作用。氯化物 对氯化物的研究有很长的历史，体外研究表面氯化物是骨祖细胞强有效的刺激物，但因为多个研究结果不一致，所以目前还只是试验性药物。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,骨质疏松症,不同类型骨质疏松症的药物选择,内分泌科,内分泌系统及代谢性疾病,药物治疗,临床表现,3,,"雌激素,绝经,禁忌证,SERMs,妇女",780,390
痛风（Gout）是一种可逆性的尿酸盐晶体异常沉积性疾病。嘌呤代谢长期紊乱可导致高尿酸血症，并可由此引起反复发作性痛风性急性关节炎、痛风石沉积、痛风石性慢性关节炎和关节畸形，常累及肾脏，引起慢性间质性肾炎和尿酸肾结石形成。痛风的临床表现及治疗原则 痛风的临床表现包括急性或慢性痛风性关节炎、痛风性肾病、尿酸性肾结石、痛风石和高尿酸血症。男性和绝经后女性血尿酸浓度＞420（mol/L（7.0mg/dL）、绝经前女性血尿酸浓度＞350（mol/L（5.8mg/dL）可诊断为高尿酸血症。急性关节炎期确诊有困难时，可试用秋水仙碱作为诊断治疗。如为痛风，服秋水仙碱后症状迅速缓解，具有诊断意义。流行病学调查发现，原发性痛风患者中，约15％～20％有痛风阳性家族史，从患者近亲中发现15％～25％有高尿酸血症，因此认为原发性痛风是常染色体显性遗传，而其他因素如年龄、性别、饮食习惯及肾功能异常等可能影响痛风遗传的表现形式。原发性痛风缺乏病因治疗，不能根治。继发性痛风需要在治疗原发疾病的基础上降低血尿酸。不论原发性或者是继发性，本病的临床治疗要求达到以下四个目的：①尽快终止急性关节炎发作。②防止关节炎复发。③纠正高尿酸血症，防治尿酸盐沉积于肾脏、关节等处引起的并发症。④防止尿酸肾结石形成。痛风的治疗原则如下。（1）急性痛风性关节炎：以控制关节炎的症状（红、肿、痛）为目的。常用药有NSAIDs（阿司匹林及水杨酸钠禁用）和秋水仙碱。如上述两类药效果差或不宜用时可考虑用糖皮质激素。（2）高尿酸血症的治疗：痛风性关节炎症状基本控制后2～3周开始采取降血尿酸措施，目的是预防急性关节炎复发，导致关节骨破坏和肾结石形成。降血尿酸药物会有抑制尿酸生成的别嘌醇和促使尿酸通过肾脏排出的苯溴马隆及丙磺舒。（3）非药物治疗：如禁酒、饮食控制、生活调节极为重要。如能遵照可避免或减少口服降尿酸药的许多不良反应和应用剂量。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,痛风和高尿酸血症,,内分泌科,内分泌系统及代谢性疾病,药物治疗,概述,2,,"痛风,关节炎,尿酸,高尿酸,痛风性",798,399
（4）抗痛风治疗具有终生性。（5）无症状的高尿血症不一定需要治疗。痛风急性期和发作间期治疗药物的选择 急性期治疗药物的选择 秋水仙碱（Colchicine） 最古老的治疗急性痛风的药物之一，对急性痛风性关节炎有选择性消炎作用。其作用机制是与粒细胞的微管蛋白结合，从而妨碍粒细胞的活动，抑制粒细胞浸润。它不影响尿酸盐的生成、溶解及排泄，因而没有降低血尿酸的作用。秋水仙碱治疗急性痛风适用于肝功能或骨髓功能正常，尤其是非甾体类抗炎药禁忌或不能耐受的患者。秋水仙碱用药后12h关节红、肿、热、痛症状即行减轻，48h内症状缓解。秋水仙碱用量参照《英国国家药典》（BNF）的推荐剂量，即起始剂量1mg，继之以每2～3h 50μg的剂量给药直至疼痛缓解或出现呕吐、腹泻等症状或总剂量达6mg，该疗程在3d内不得重复进行。国内某些专家认为BNF推荐的剂量和用法不能为我国痛风患者所耐受，我国患者的用法及用量：首日1.5～3.0mg，分2或3次服用，以后每日0.5～1.5mg，分2或3次服用，连续7～14d为一个疗程。虽然最佳用量尚不能完全统一，但据报道，小剂量秋水仙碱治疗急性痛风具有较好的疗效，不良反应较少见。\paragraph 本类药物逐渐成为治疗急性痛风的一线用药，对缓解急性发作期的各项指标都有明确的作用。虽不及秋水仙碱作用迅速，但也有很好的抗炎镇痛作用，且药源充足，不良反应相对较少，是一种很好的替代药物。可选用其中任何一种，一旦症状减轻即逐渐减量，5～7d后停用。糖皮质激素（Glucocorticoids） 治疗急性痛风有效，但一般只是在患者不能耐受秋水仙碱和NSAIDs或有相对禁忌证时使用。应该强调的是，当肾功能不全（血肌酐水平＞20mg/L或肌酐清除率＜50mL/min）的患者急性痛风发作时，不应选用秋水仙碱或NSAIDs，而应选用糖皮质激素。关节腔内注射也可缓解症状。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,痛风和高尿酸血症,,内分泌科,内分泌系统及代谢性疾病,药物治疗,临床表现,2,,"痛风,秋水仙碱,急性,治疗,剂量",791,395
发作间期治疗药物的选择 在间歇期及慢性期的治疗，主要是维持血清尿酸水平在正常范围和预防急性发作。预防治疗需用秋水仙碱，在刚有症状时，即给予每日0.5～2mg，常可免受急性发作之苦。在体内和体外试验发现，秋水仙碱对快速生长的细胞有抑制作用，如对胃肠道上皮细胞、毛发细胞的影响，会造成胃肠不适和脱发，因此不宜长期应用。为维持正常血清尿酸，则需用促进尿酸排泄药和抑制尿酸生成药，为保证有效，药量要足，并终生维持。在肾功能正常或有轻度损害，及24h尿液中尿酸排出量在600mg以下时，可用排尿酸药。在中度以上肾功能障碍（肌酐清除率＜35mL/min），24h尿液中尿酸水平明显升高时应用别嘌醇。血尿酸明显升高及痛风石大量沉积的患者，可联用以上两种药物，以防止渐进性痛风性并发症。为预防促发急性关节炎发作，开始时用小剂量，在7～10d内逐渐加量。排尿酸药 为防止尿酸在肾脏大量排出时引起肾脏损害及肾结石的不良反应，均应从小剂量开始，并考虑碱化尿液。（1）丙磺舒（Probenecid）：开始剂量为每次0.25g，每日2次，2周后增至0.5g，每日3次，每日最大剂量不超过2g。有皮疹、发热、胃肠刺激、肾绞痛、激发急性发作等不良反应。（2）苯溴马隆（Benzbromarone）：排尿酸作用较丙磺舒更强。开始剂量为每次25mg，每日1次，逐渐可增至100mg。不良反应轻微，可有胃肠道反应，极少数有皮疹、发热、肾绞痛及激发急性发作，对肝肾功能无影响。抑制尿酸生成药 别嘌醇（Allopurinol）：可迅速降低血尿酸值，抑制痛风石和肾结石形成，并促进痛风石溶解。每次100mg，每日2或3次，每日最大剂量低于600mg。不良反应有过敏性皮疹、药热、肠胃不适及消化道出血、白细胞和血小板计数减少、肝功能损害等。因此，在用药过程中，应定期检查白细胞、血小板计数及肝功能，溃疡病者慎用。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,痛风和高尿酸血症,,内分泌科,内分泌系统及代谢性疾病,药物治疗,临床表现,2,,"尿酸,发作,每日,急性,不良反应",784,392
痛风的临床表现包括急性或慢性痛风性关节炎、痛风性肾病、尿酸性肾结石、痛风石和高尿酸血症。男性和绝经后女性血尿酸浓度＞420（mol/L（7.0mg/dL）、绝经前女性血尿酸浓度＞350（mol/L（5.8mg/dL）可诊断为高尿酸血症。急性关节炎期确诊有困难时，可试用秋水仙碱作为诊断治疗。如为痛风，服秋水仙碱后症状迅速缓解，具有诊断意义。流行病学调查发现，原发性痛风患者中，约15％～20％有痛风阳性家族史，从患者近亲中发现15％～25％有高尿酸血症，因此认为原发性痛风是常染色体显性遗传，而其他因素如年龄、性别、饮食习惯及肾功能异常等可能影响痛风遗传的表现形式。原发性痛风缺乏病因治疗，不能根治。继发性痛风需要在治疗原发疾病的基础上降低血尿酸。不论原发性或者是继发性，本病的临床治疗要求达到以下四个目的：①尽快终止急性关节炎发作。②防止关节炎复发。③纠正高尿酸血症，防治尿酸盐沉积于肾脏、关节等处引起的并发症。④防止尿酸肾结石形成。痛风的治疗原则如下。（1）急性痛风性关节炎：以控制关节炎的症状（红、肿、痛）为目的。常用药有NSAIDs（阿司匹林及水杨酸钠禁用）和秋水仙碱。如上述两类药效果差或不宜用时可考虑用糖皮质激素。（2）高尿酸血症的治疗：痛风性关节炎症状基本控制后2～3周开始采取降血尿酸措施，目的是预防急性关节炎复发，导致关节骨破坏和肾结石形成。降血尿酸药物会有抑制尿酸生成的别嘌醇和促使尿酸通过肾脏排出的苯溴马隆及丙磺舒。（3）非药物治疗：如禁酒、饮食控制、生活调节极为重要。如能遵照可避免或减少口服降尿酸药的许多不良反应和应用剂量。（4）抗痛风治疗具有终生性。（5）无症状的高尿血症不一定需要治疗。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,痛风和高尿酸血症,痛风的临床表现及治疗原则,内分泌科,内分泌系统及代谢性疾病,药物治疗,概述,3,,"痛风,关节炎,尿酸,血尿酸,高尿酸",708,354
急性期治疗药物的选择 秋水仙碱（Colchicine） 最古老的治疗急性痛风的药物之一，对急性痛风性关节炎有选择性消炎作用。其作用机制是与粒细胞的微管蛋白结合，从而妨碍粒细胞的活动，抑制粒细胞浸润。它不影响尿酸盐的生成、溶解及排泄，因而没有降低血尿酸的作用。秋水仙碱治疗急性痛风适用于肝功能或骨髓功能正常，尤其是非甾体类抗炎药禁忌或不能耐受的患者。秋水仙碱用药后12h关节红、肿、热、痛症状即行减轻，48h内症状缓解。秋水仙碱用量参照《英国国家药典》（BNF）的推荐剂量，即起始剂量1mg，继之以每2～3h 50μg的剂量给药直至疼痛缓解或出现呕吐、腹泻等症状或总剂量达6mg，该疗程在3d内不得重复进行。国内某些专家认为BNF推荐的剂量和用法不能为我国痛风患者所耐受，我国患者的用法及用量：首日1.5～3.0mg，分2或3次服用，以后每日0.5～1.5mg，分2或3次服用，连续7～14d为一个疗程。虽然最佳用量尚不能完全统一，但据报道，小剂量秋水仙碱治疗急性痛风具有较好的疗效，不良反应较少见。\paragraph 本类药物逐渐成为治疗急性痛风的一线用药，对缓解急性发作期的各项指标都有明确的作用。虽不及秋水仙碱作用迅速，但也有很好的抗炎镇痛作用，且药源充足，不良反应相对较少，是一种很好的替代药物。可选用其中任何一种，一旦症状减轻即逐渐减量，5～7d后停用。糖皮质激素（Glucocorticoids） 治疗急性痛风有效，但一般只是在患者不能耐受秋水仙碱和NSAIDs或有相对禁忌证时使用。应该强调的是，当肾功能不全（血肌酐水平＞20mg/L或肌酐清除率＜50mL/min）的患者急性痛风发作时，不应选用秋水仙碱或NSAIDs，而应选用糖皮质激素。关节腔内注射也可缓解症状。发作间期治疗药物的选择 在间歇期及慢性期的治疗，主要是维持血清尿酸水平在正常范围和预防急性发作。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,痛风和高尿酸血症,痛风急性期和发作间期治疗药物的选择,内分泌科,内分泌系统及代谢性疾病,药物治疗,临床表现,3,,"秋水仙碱,痛风,急性,治疗,剂量",788,394
预防治疗需用秋水仙碱，在刚有症状时，即给予每日0.5～2mg，常可免受急性发作之苦。在体内和体外试验发现，秋水仙碱对快速生长的细胞有抑制作用，如对胃肠道上皮细胞、毛发细胞的影响，会造成胃肠不适和脱发，因此不宜长期应用。为维持正常血清尿酸，则需用促进尿酸排泄药和抑制尿酸生成药，为保证有效，药量要足，并终生维持。在肾功能正常或有轻度损害，及24h尿液中尿酸排出量在600mg以下时，可用排尿酸药。在中度以上肾功能障碍（肌酐清除率＜35mL/min），24h尿液中尿酸水平明显升高时应用别嘌醇。血尿酸明显升高及痛风石大量沉积的患者，可联用以上两种药物，以防止渐进性痛风性并发症。为预防促发急性关节炎发作，开始时用小剂量，在7～10d内逐渐加量。排尿酸药 为防止尿酸在肾脏大量排出时引起肾脏损害及肾结石的不良反应，均应从小剂量开始，并考虑碱化尿液。（1）丙磺舒（Probenecid）：开始剂量为每次0.25g，每日2次，2周后增至0.5g，每日3次，每日最大剂量不超过2g。有皮疹、发热、胃肠刺激、肾绞痛、激发急性发作等不良反应。（2）苯溴马隆（Benzbromarone）：排尿酸作用较丙磺舒更强。开始剂量为每次25mg，每日1次，逐渐可增至100mg。不良反应轻微，可有胃肠道反应，极少数有皮疹、发热、肾绞痛及激发急性发作，对肝肾功能无影响。抑制尿酸生成药 别嘌醇（Allopurinol）：可迅速降低血尿酸值，抑制痛风石和肾结石形成，并促进痛风石溶解。每次100mg，每日2或3次，每日最大剂量低于600mg。不良反应有过敏性皮疹、药热、肠胃不适及消化道出血、白细胞和血小板计数减少、肝功能损害等。因此，在用药过程中，应定期检查白细胞、血小板计数及肝功能，溃疡病者慎用。,临床药物治疗学\content\chap18.tex,内分泌系统及代谢性疾病的药物治疗,痛风和高尿酸血症,痛风急性期和发作间期治疗药物的选择,内分泌科,内分泌系统及代谢性疾病,药物治疗,临床表现,3,,"尿酸,每日,不良反应,剂量,痛风",736,368
（一）病史询问 甲状腺肿大的症状诊断主要包括病史采集、症状分析与综合判断。病史询问要了解是否来源于缺碘或高碘地区，有无碘摄入史、精神创伤史、手术史及头颈部放疗史。是否服用含碘药物或使用含碘造影剂等病史。有否代谢亢进或代谢减低的相应症状。有无眼部症状、神经精神症状。了解体重变化情况、有无食欲变化或腹泻等消化道症状。详细询问甲状腺（颈前）区有无疼痛、肿大及其特点与变化规律等。通过以上病史询问，应对患者的代谢情况进行初步的综合估计：是正常、亢进抑或减低。（二）甲状腺的体格检查 应包括望诊、触诊与听诊：被检查者采取坐位，面向光源，头部稍向后仰，眼向前望，此时肿大的甲状腺形状较易显现。先观察其颈部有无手术瘢痕，若见颈前有肿大，被检查者应做吞咽动作或饮水一口，观察该肿物是否随吞咽而上下移动。若甲状腺肿应随吞咽动作上下移动，而非甲状腺组织则无此现象。但也有例外，如巨大的甲状腺肿、甲状腺癌、慢性侵袭性纤维性甲状腺炎等固着于甲状腺周围组织时，也可不随吞咽动作而上下移动。另外，舌后甲状腺肿者可在伸舌时于咽部窥见。而在有些消瘦明显的人，甲状腺腺体（尤其是峡部）比较突出，亦可被误认为甲状腺肿。甲状腺肿的分度：一般将肿大的甲状腺分为三度，视诊不能确定甲状腺肿，触诊可扪及者为Ⅰ度。视诊可见甲状腺肿大，触诊可扪及，但肿大的甲状腺在胸锁乳突肌以内者为Ⅱ度。肿大的甲状腺超过胸锁乳突肌外缘者为Ⅲ度。触诊甲状腺时，检查者站在患者的后方，以双手指柔和进行触诊。先应确认环状软骨的位置，甲状腺位于甲状软骨下紧贴在气管第三、四软骨环前面，由峡部连接着左右侧叶组成。触诊时注意甲状腺的大小、形状、性质，正常甲状腺质软如橡胶样感觉。弥漫性甲状腺肿伴甲状腺功能亢进症患者的甲状腺肿大，质地较正常者稍软。慢性淋巴性甲状腺炎者质稍硬，呈木样感觉。甲状腺癌或慢性侵袭性纤维性甲状腺炎者可硬如石头。,内科疾病鉴别诊断学\content\chap38.tex,甲状腺肿,【甲状腺肿大的检查步骤】,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,2,,"甲状腺,甲状腺肿,触诊,肿大,病史",780,390
同时还要注意甲状腺有无压痛、结节、血管震颤，与周围组织有无粘连，附近淋巴结情况以及有无气管移位等情况。甲状腺听诊有时可闻及血管杂音。甲状腺肿的诊断有时还需与颈前部肿块进行区别：①颈前成堆脂肪组织：如有横亘于前颈甲状腺部位的成堆脂肪组织，其外形与质地颇似甲状腺肿，临床上常误诊为甲状腺肿，但做吞咽动作时并无上下移动。②甲状旁腺腺瘤或囊肿：甲状旁腺在甲状腺的2个侧叶后面，当甲状旁腺发生腺瘤或囊肿时，使甲状腺体隆起肿大，吞咽动作时也可上下移动，其表面光滑，质也坚韧，故甚似甲状腺肿大，仅从局部体征常不易鉴别，必须结合甲状旁腺功能亢进的临床表现。,内科疾病鉴别诊断学\content\chap38.tex,甲状腺肿,【甲状腺肿大的检查步骤】,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,2,,"甲状腺,甲状腺肿,甲状旁腺,有无,脂肪组织",270,135
甲状腺肿大的症状诊断主要包括病史采集、症状分析与综合判断。病史询问要了解是否来源于缺碘或高碘地区，有无碘摄入史、精神创伤史、手术史及头颈部放疗史。是否服用含碘药物或使用含碘造影剂等病史。有否代谢亢进或代谢减低的相应症状。有无眼部症状、神经精神症状。了解体重变化情况、有无食欲变化或腹泻等消化道症状。详细询问甲状腺（颈前）区有无疼痛、肿大及其特点与变化规律等。通过以上病史询问，应对患者的代谢情况进行初步的综合估计：是正常、亢进抑或减低。,内科疾病鉴别诊断学\content\chap38.tex,甲状腺肿,【甲状腺肿大的检查步骤】,（一）病史询问,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,3,,"症状,病史,有无,代谢,询问",218,109
应包括望诊、触诊与听诊：被检查者采取坐位，面向光源，头部稍向后仰，眼向前望，此时肿大的甲状腺形状较易显现。先观察其颈部有无手术瘢痕，若见颈前有肿大，被检查者应做吞咽动作或饮水一口，观察该肿物是否随吞咽而上下移动。若甲状腺肿应随吞咽动作上下移动，而非甲状腺组织则无此现象。但也有例外，如巨大的甲状腺肿、甲状腺癌、慢性侵袭性纤维性甲状腺炎等固着于甲状腺周围组织时，也可不随吞咽动作而上下移动。另外，舌后甲状腺肿者可在伸舌时于咽部窥见。而在有些消瘦明显的人，甲状腺腺体（尤其是峡部）比较突出，亦可被误认为甲状腺肿。甲状腺肿的分度：一般将肿大的甲状腺分为三度，视诊不能确定甲状腺肿，触诊可扪及者为Ⅰ度。视诊可见甲状腺肿大，触诊可扪及，但肿大的甲状腺在胸锁乳突肌以内者为Ⅱ度。肿大的甲状腺超过胸锁乳突肌外缘者为Ⅲ度。触诊甲状腺时，检查者站在患者的后方，以双手指柔和进行触诊。先应确认环状软骨的位置，甲状腺位于甲状软骨下紧贴在气管第三、四软骨环前面，由峡部连接着左右侧叶组成。触诊时注意甲状腺的大小、形状、性质，正常甲状腺质软如橡胶样感觉。弥漫性甲状腺肿伴甲状腺功能亢进症患者的甲状腺肿大，质地较正常者稍软。慢性淋巴性甲状腺炎者质稍硬，呈木样感觉。甲状腺癌或慢性侵袭性纤维性甲状腺炎者可硬如石头。同时还要注意甲状腺有无压痛、结节、血管震颤，与周围组织有无粘连，附近淋巴结情况以及有无气管移位等情况。甲状腺听诊有时可闻及血管杂音。甲状腺肿的诊断有时还需与颈前部肿块进行区别：①颈前成堆脂肪组织：如有横亘于前颈甲状腺部位的成堆脂肪组织，其外形与质地颇似甲状腺肿，临床上常误诊为甲状腺肿，但做吞咽动作时并无上下移动。,内科疾病鉴别诊断学\content\chap38.tex,甲状腺肿,【甲状腺肿大的检查步骤】,（二）甲状腺的体格检查,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,诊断,3,,"甲状腺肿,甲状腺,触诊,吞咽,肿大",699,349
②甲状旁腺腺瘤或囊肿：甲状旁腺在甲状腺的2个侧叶后面，当甲状旁腺发生腺瘤或囊肿时，使甲状腺体隆起肿大，吞咽动作时也可上下移动，其表面光滑，质也坚韧，故甚似甲状腺肿大，仅从局部体征常不易鉴别，必须结合甲状旁腺功能亢进的临床表现。,内科疾病鉴别诊断学\content\chap38.tex,甲状腺肿,【甲状腺肿大的检查步骤】,（二）甲状腺的体格检查,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,临床表现,3,,"甲状旁腺,腺瘤,囊肿,甲状腺,个侧",113,56
1.根据甲状腺肿的发生是否有区域聚集性，可分为地方性甲状腺肿（endemic goiter）和散发性甲状腺肿（sporadic goiter）。2.根据甲状腺肿是否存在结节，分为结节性甲状腺肿（nodular goiter）和弥漫性甲状腺肿（diffuse goiter）。3.根据甲状腺肿是否伴有功能亢进，分为毒性甲状腺肿（toxic goiter）和非毒性甲状腺肿（nontoxic goiter）。此外，甲状腺肿的诊断还需区分肿大的甲状腺是否伴有疼痛，如痛性甲状腺肿常见于急性化脓性甲状腺炎、亚急性甲状腺炎。甲状腺癌如侵犯或压迫神经也可引起疼痛。其他原因的甲状腺肿一般无疼痛。结节性甲状腺肿又可为单个（单发性）或多个（多发性）。甲状腺肿的质地和形态：甲状腺肿大可分为弥漫型、结节型和混合型。单纯性甲状腺肿、甲状腺功能亢进症、亚急性甲状腺炎、慢性淋巴性甲状腺炎者多数呈弥漫性对称性肿大，并保持正常的甲状腺外形，除了慢性淋巴性甲状腺炎的质地较坚硬外，一般腺体的质地较软。结节型单纯性甲状腺肿、结节性甲状腺功能亢进症、甲状腺腺瘤、甲状腺癌、慢性侵袭性纤维性甲状腺炎等则呈不规则的或局限性甲状腺肿。甲状腺腺瘤的轮廓清楚，表面平滑呈球形，触之有弹性感，而甲状腺癌则较硬实、表面不平滑。甲状腺肿的病因：一旦确定为甲状腺肿，应进一步检测其功能是否正常（euthyroid）、亢进（hyperthyroidism）或者减退（hypothyroidism），继而寻找出病因（表）。,内科疾病鉴别诊断学\content\chap38.tex,甲状腺肿,【甲状腺肿的分类】,,内分泌科,内分泌系统及代谢性疾病,鉴别诊断,概述,2,,"甲状腺肿,goiter,甲状腺炎,甲状腺癌,甲状腺",634,317
