content,source_file,chapter,section,subsection,department,system_category,content_type,chunk_type,hierarchy_level,parent_chunk,keywords,char_count,token_count
皮肤发疹可见于猩红热、麻疹、风疹、斑疹伤寒、伤寒、水痘、恙虫病、传染性单核细胞增多症、丹毒、红斑狼疮、急性皮肌炎等，根据其特征性皮疹及出疹日期可对急性发疹性传染病作出诊断（表）。皮疹还见于风湿热、药物热、渗出性红斑、结节性红斑、血清病等。出血性皮疹或出血素质常提示重症感染或血液病，前者包括脓毒症、流行性脑脊髓膜炎、感染性心内膜炎、流行性出血热、登革热、重症肝炎和钩端螺旋体病等。后者包括白血病、急性再生障碍性贫血和恶性组织细胞病等。皮肤或软组织有化脓性病灶，常提示为发热原因，或脓毒症的来源。发热伴皮肤黄染（黄疸）要注意胆道感染、钩端螺旋体病、重症肝炎和急性溶血等。淋巴结肿大 全身性淋巴结肿大是原发性淋巴组织病变或全身性感染的病征，如伴周期发热是霍奇金病的临床特征，如伴不规则发热，应注意传染性单核细胞增多症、结核病、急性淋巴细胞性白血病、恶性组织细胞病等。局部淋巴结肿大常提示局部有急性炎症，如口腔和咽部感染常有颌下淋巴结肿大，下肢感染可有腹股沟淋巴结肿大等。但也有例外，如急性出疹性发热病伴耳后、枕骨下淋巴结肿痛，提示风疹的诊断。脾肿大 发热伴脾肿大者见于脓毒症、伤寒、病毒性肝炎、疟疾、黑热病、感染性心内膜炎、布鲁菌病、血吸虫病、淋巴瘤、恶性组织细胞病、白血病等。发热伴有胸部体征 如闻及肺部干湿性啰音或实变体征等，应考虑呼吸系统感染。发热伴有栓塞、心脏杂音，尤其是原有器质性心脏病者心脏杂音发生明显改变时，应注意感染性心内膜炎。发热伴心包摩擦音或心包积液体征，常提示心包炎。而急性心肌炎常表现为发热与心率不成比例，心率增快常超过发热程度。肌肉与关节 发热伴肌肉疼痛见于许多传染病，一般无特殊性诊断意义，但如腓肠肌剧烈疼痛，甚至不能站立或行走，常提示钩端螺旋体病。局部肌痛兼有发热与白细胞增多，须检查有无深部脓肿，尤其是药物肌肉注射引起的臀肌无菌性脓肿。,急诊内科学\content\part01.tex,发热及超高热危象,,,急诊科,急诊医学,急诊处理,临床表现,1,,"发热,急性,淋巴结,肿大,感染",782,391
发热伴多关节肿痛，病因常为各种关节炎，如化脓性、感染中毒性与变态反应性等，而淋病性与结核性关节炎常侵犯单个的大关节。长期不明原因的发热患者尤应注意隐蔽性病灶，如肝脏、膈下、脊椎、盆腔、鼻窦、乳突等局部脓肿。肝脓肿是引起长期发热的常见病因，在早期不一定有局部症状。脊椎病变如结核或脓毒症后脊椎旁化脓性病灶在体检时易被忽略。眼底检查与肛门指检应作为常规，粟粒性结核可有眼脉络膜结核结节，年老患者肛门指检可发现前列腺脓肿。此外，腹部与盆腔手术（包括引产）后发热可由腹腔或盆腔内隐蔽的脓肿引起。辅助检查 对发热患者行辅助检查时必须掌握检查目的明确，并以简便快捷为原则。对于通过病史询问和体检能确诊者不一定均作有关检查。常用的辅助检查包括：①血、尿、粪常规检查。②血清学检查：如肥达反应、外斐反应、钩端螺旋体病的凝集溶解试验，乙脑的补体结合试验，系统性红斑狼疮的抗核抗体试验等。③血或骨髓培养：对伤寒、副伤寒、脓毒症、细菌性心内膜炎等疾病的病原诊断均具有决定性意义。④X线、CT与MRI检查：CT与MRI检查对诊断骨盆内、膈下与腹腔深部隐蔽性脓肿，尤其对发现腹膜后病灶如淋巴瘤、脓肿、血肿等有重要价值。⑤超声检查：对疑有急性渗出性心包炎和感染性心内膜炎患者，可行超声心动图检查。腹部超声波检查适用于疑有腹腔内占位性病变、肝脓肿、肝胆道结石以及肾脓肿、泌尿系结石等患者。⑥活体组织检查：如肝穿刺活组织检查、淋巴结以及皮损与皮下结节活体组织检查等。骨髓检查对白血病、恶性组织细胞病等具有决定性诊断价值。病因诊断 发热是由于各种原因导致机体产热过多或散热减少，以及体温中枢功能障碍所致。其原因很多且复杂。在临床实践中，以发热为主诉或唯一症状就诊者有急性发热，尤其出疹性发热，原因不明发热，长期低热，超高热与反复发热。其病因特征亦各异。急性发热 热程在2周以内的发热称为急性发热。,急诊内科学\content\part01.tex,发热及超高热危象,,,急诊科,急诊医学,急诊处理,概述,1,,"发热,检查,脓肿,患者,急性",781,390
其原因很多，绝大多数属于感染，尤以呼吸道、泌尿道和消化道感染最常见，因为这些系统与外界相通，最易遭受病原体的侵袭。在排除上述系统感染后，则要注意某些急性传染病和其他系统的感染。一般而言，这类发热，常伴有定位症状，比较容易诊断。长期 “不明原因”的中、高热 系指发热持续3周以上，体温多次超过38.3℃，经过至少1周深入细致的检查仍不能确诊的一组疾病，称为原因不明发热（fever of unknown origin，FUO）。其病因在不同年代和不同地理区域明显不同，但主要有感染、恶性肿瘤与结缔组织-血管性疾病三大类，共约占长期发热病因的80%～90%。其中由感染引起的长期发热在国内占60%～70%，在其他发展中国家更高些，而在发达国家约占总数1/3。由于人的寿命延长，传染病逐渐减少，恶性肿瘤引起的发热比例有增高趋势，国内约占20%。结缔组织-血管性疾病约占10%。病因也受年龄的影响：6岁以下的FUO患儿以感染性疾病为主，尤其是原发性上呼吸道、泌尿道感染或全身感染。6～14岁年龄组则以结缔组织-血管性疾病和小肠炎症性疾病为最常见的病因。14岁以上的成人组，虽然仍以感染性疾病占首位，但肿瘤性疾病明显增多。仍有10%的病例始终原因不明。text00008.htmlux5cux23CHP1-1-2-4-2-1{} （1） 感染： 引起发热待查的感染性疾病中主要由细菌感染所致，而任何一种致病菌或条件致病菌，或L-型细菌性感染均可分为全身性与局部性感染。全身性感染以伤寒与副伤寒、粟粒型结核与播散性结核（包括腹膜、肠、肠系膜淋巴结、肝、肾、胸膜和肺与肺门淋巴结结核）、脓毒症与感染性心内膜炎、布鲁菌病、黑热病、急性血吸虫病、旋毛虫病等。局部性感染以肝脓肿、胆道与泌尿生殖道感染、腹腔内脓肿（包括肝下、膈下、结肠旁、阑尾周围、腹膜后、盆腔脓肿等）为常见。局部性感染易被临床忽略。,急诊内科学\content\part01.tex,发热及超高热危象,,,急诊科,急诊医学,急诊处理,概述,1,,"感染,疾病,发热,感染性,血管性",790,395
text00008.htmlux5cux23CHP1-1-2-4-2-2{} （2） 恶性肿瘤： 也是长期发热的常见原因。最常见的为原发性肝癌、淋巴瘤、恶性组织细胞病与白血病，其次为实质性恶性肿瘤如肺癌、肾癌、甲状腺癌等。text00008.htmlux5cux23CHP1-1-2-4-2-3{} （3） 结缔组织-血管性疾病： 也是较常见原因之一，大多伴有关节痛、皮肤、心、肾等多系统病变引起的相应症状与体征，但少数病例在典型症状出现前数周或数月可出现发热。此类疾病以系统性红斑狼疮、成人少年型类风湿关节炎、多动脉炎、皮肌炎、混合性结缔组织病、风湿热等常见。text00008.htmlux5cux23CHP1-1-2-4-2-4{} （4） 其他： 肉芽肿性疾病（肉芽肿性肝炎、结节病、局限性回肠炎等）、药物热、伪装热、体腔积血如血胸、血腹、肺梗死等。长期低热 系指口腔温度在37.5～38.4℃，持续4周以上者。在诊断为长期低热时，必须先了解其正常体温，排除生理或功能性因素，并排除高温环境等影响，如在高温车间的纺织女工中，有长期低热者可达10%以上。长期低热由感染性疾病引起者占40%，非感染性疾病占57%，原因不明占3%。长期低热的原因可分为器质性与功能性两大类： text00008.htmlux5cux23CHP1-1-2-4-3-1{} （1） 器质性低热： ①慢性感染：如结核病、肝脏疾病、慢性肾盂肾炎、慢性胆道感染以及各种病灶感染（鼻窦炎、牙根脓肿、前列腺炎、慢性盆腔炎、肛门周围脓肿等）。②结缔组织疾病：如风湿热、类风湿关节炎、系统性红斑狼疮等。③内分泌疾病：如甲亢、嗜铬细胞瘤等。④恶性肿瘤：早期淋巴瘤、实质性癌肿转移等。text00008.htmlux5cux23CHP1-1-2-4-3-2{} （2） 功能性低热： ①生理性低热：月经前期低热、妊娠期低热等。,急诊内科学\content\part01.tex,发热及超高热危象,,,急诊科,急诊医学,急诊处理,临床表现,1,,"低热,text00008,htmlux5cux23CHP1,疾病,长期",795,397
②神经功能性低热：多见于青年女性，长期低热可长达数月或数年。有些患者低热有季节性，出现于夏季（谓之夏季低热），且每年如此。体温在一昼夜内波动幅度较小，常不超过0.5℃，且口腔、腋窝与直肠温度差不大，甚至可出现腋温大于口温，口温大于肛温或腋温大于肛温的反常现象，两侧腋温可相差1℃以上。体温昼夜规律失常。患者常伴有脸色潮红、皮肤划痕症、心动过速等自主神经功能紊乱或神经症色彩。但患者一般情况好，体重无变化，虽经各种药物治疗无效，但不经治疗也可自行消退。神经功能性低热较常见，约占长期低热的1/3，预后良好。③感染后低热：急性病毒或细菌感染得到控制后，高热消退，但可出现持续较久的低热，并伴有乏力，纳差等现象。此种发热可能与体温调节中枢功能失常或自主神经功能紊乱有关。超高热危象的识别与诊断 超高热系指发热超过41℃以上，主要见于体温调节中枢功能障碍，有以下各种原因：①中暑或日射病。②脑部疾病：如严重脑外伤、脑出血、脑炎与脑肿瘤等。③输血、输液污染引起严重致热原反应与脓毒症。④麻醉药引起的恶性高热。⑤临终前超高热等。不论病因如何，超高热对细胞膜与细胞内结构有直接损害作用，当深部体温＞ 41℃时细胞线粒体的氧化磷酸化出现障碍，可引起永久性脑损害。42～43℃持续数分钟细胞会陷入不可逆的损害，涉及全身各种细胞，尤以脑、心、肝、肾的变化最为突出，容易造成脑水肿颅内压升高，抽搐、昏迷，心、肝、肾、肺功能衰竭，DIC等多脏器功能衰竭。超高热危象的诊断要点是： 超高热 超高热（体温＞ 41℃）是超高热危象的必有表现。超高热时伴有多脏器功能受损害的表现 ①心血管系统：低血压休克、心功能不全、心肌缺血与心律失常等。②中枢神经系统：体温越高对中枢神经系统损害越重，症状出现越早。包括不同程度的意识障碍如谵妄、嗜睡、昏迷、抽搐、大小便失禁、脑膜刺激征、瘫痪、病理反射阳性、脑疝、视神经乳头水肿等。,急诊内科学\content\part01.tex,发热及超高热危象,,,急诊科,急诊医学,急诊处理,概述,1,,"超高热,低热,体温,腋温,41",793,396
③凝血功能障碍：早期出现凝血酶原时间延长，纤维蛋白原减少，血小板减少，出血时间、凝血时间延长。晚期常有广泛而严重的出血、DIC形成。这与过高热直接损害毛细血管、渗透性增加，肝功能受损凝血因子减少，骨髓受损血小板减少等有关。④肾功能损害：可有血尿、管型、少尿、无尿、血肌酐升高等肾功能不全的表现。⑤肝功能损害：肝功能异常如ALT升高、血清胆红素升高，甚至表现为急性肝功能衰竭。⑥水电解质和酸碱平衡失调。⑦其他表现：如横纹肌溶解可致血肌酸磷酸激酶（CK）增高等。原发病的表现 如中毒性菌痢的腹泻、脓血便。乙脑时的抽搐、昏迷等。处理原则 支持治疗 患者出现神志改变、呼吸窘迫、血流动力学不稳定等危及生命的症状与体征时，立即实施监护、建立静脉通路、气道管理、补液以及氧疗，必要时予以呼吸支持治疗。超高热危象的处理 超高热和超高热危象是短暂的临床表现，经适当处理可能很快恢复（如中暑、输液反应等），亦可很快死亡（恶性高温）。早期诊断与早期处理同预后直接有关。因此，对每个可能发生超高热的患者应随时检测体温，一旦出现超高热，应以最快的速度降低中心体温、代谢率，以打断超高热引起的恶性循环，同时防治各种并发症。其中，降温是抢救超高热危象的主要措施。降温速度决定预后，应在1小时内使直肠温度降至38.5℃以内。具体降温措施详见本书第129章“中暑”。对症处理 发热的对症治疗包括：①物理降温：一般可用冷毛巾湿敷额部，每5～10分钟更换1次，或用冰袋置于额、枕后、颈、腋和腹股沟处降温，或用25%～50%酒精擦浴。或头置冰帽、冰水灌肠、冷盐水洗胃，或将患者置于空调房内（使室温维持在27℃左右）。应根据具体条件选用。②药物降温：视发热程度可采用口服或肌注解热镇痛药。,急诊内科学\content\part01.tex,发热及超高热危象,,,急诊科,急诊医学,急诊处理,临床表现,1,,"超高热,降温,肝功能,危象,处理",724,362
常用的口服解热镇痛药有：阿司匹林（0.3～0.6g/次）、对乙酰氨基酚（0.3～0.5g/次）、布洛芬（0.2～0.4g/次）、安乃近（0.25～0.5g/次）、解热止痛片（APC片，1～2 片/次）、速效伤风胶囊（1～2粒/次）、复方对乙酰氨基酚片（1～2片/次）等。常用的注射用解热镇痛药有：阿司匹林精氨酸盐（0.5～1.0g/次）、阿司匹林赖氨酸盐（赖氨匹林，0.9～1.8g/次）、对乙酰氨基酚（0.15～0.25g/次）、息热痛注射液（2ml/次）、安痛定注射液（1支/次）等。高热者病情需要时可短期应用肾上腺皮质激素，如地塞米松5～10mg静注或肌注。或以地塞米松12～20mg/d或氢化可的松300～600mg/d静滴。抗生素经验性应用 对感染病例早期抗生素经验性应用是有益的。一般来讲，若有明确的病原菌感染，则选择覆盖特定病原菌感染的窄谱抗生素。若不明确，可选择覆盖革兰阳性和革兰阴性需氧菌、厌氧菌的广谱抗生素。诊断性治疗 当发热病因一时难以查明时，在不影响进一步检查的情况下，可按可能性较大的病因进行诊断性治疗（如疑疟疾，可试用氯喹。疑阿米巴性肝脓肿，行抗阿米巴治疗。疑结核病行抗结核治疗时间以3～4周以上为宜），期望获得疗效而做出临床诊断。诊断性治疗应选用特异性强、疗效确切及安全性大的治疗药物，剂量应充足并完成整个疗程，无特殊原因不得随便更换试验药物。随访观察 对部分症状轻微、经过详细检查仍不能明确病因的发热待查患者，也可在专科门诊进行长期随访而不作特殊处理，确有不少患者可获自愈。,急诊内科学\content\part01.tex,发热及超高热危象,,,急诊科,急诊医学,急诊处理,概述,1,,"对乙酰氨基酚,0.5,治疗,抗生素,阿司匹林",653,326
\protecttext00009.html{}{} text00009.htmlux5cux23CHP1-1-4{} 参 考 文 献 1. 陈灏珠 ，林果为.实用内科学.第13版.北京：人民卫生出版社，2009：332 2. 陈文彬 ，潘祥林.诊断学.第7版.北京：人民卫生出版社，2008：16 3. 陈新谦，金有豫，汤光.新编药物学.第17版.北京：人民卫生出版社，2011：179 \protecttext00010.html{}{}。,急诊内科学\content\part01.tex,发热及超高热危象,,,急诊科,急诊医学,急诊处理,诊断,1,,"人民卫生出版社,html,北京,祥林,protecttext00009",222,111
心源性休克（cardiogenic shock，CS）是指各种原因所致的以心脏泵血功能障碍为特征的急性组织灌注量不足而引起的临床综合征。与其他休克一样，其共同特征是有效循环血量不足，组织和细胞的血液灌注虽经代偿仍受到严重限制，从而引起全身组织和脏器的血液灌注不良。其主要临床表现除有原发性心脏病的表现外，尚伴有血压下降，面色苍白，四肢湿冷和肢端发绀，浅表静脉萎陷，脉搏细弱，全身乏力，尿量减少，烦躁不安，反应迟钝，神志淡漠，甚至昏迷等。CS最常见的病因为急性心肌梗死（AMI）。狭义上的心源性休克指的是发生于AMI泵衰竭的严重阶段。广义上心源性休克还包括其他原因，如充血性心力衰竭、急性心肌炎、心肌病，乳头肌或腱索断裂、瓣叶穿孔，严重心脏瓣膜病变和严重的心律失常等心脏因素以及心包填塞、张力性气胸等外在阻力因素等。有学者曾将心源性休克分为两大类，即冠状动脉性休克和非冠状动脉性休克。也有主张按病理和临床特点进行分类为心肌坏死后心源性休克和非心肌坏死性心源性休克。GUSTO-1的研究表明AMI并发CS的发生率为7%，几乎所有的休克都是在发病48小时内发生，并且30天的死亡率高达57%。总的看来，AMI并发CS的发生率为7%～10%，病死率高达50%～80%。病因与发病机制 病因 根据致病因素的特点，可以把心源性休克的主要病因归为以下几类： 急性心肌梗死 CS更常见于ST段抬高性心肌梗死（ST-segment elevation myocardial infarction，STEMI）患者。目前约5%～8%的STEMI患者合并CS，而非ST段抬高性心肌梗死（non-ST-segment elevation myocardial infarction，NSTEMI）患者为2.5%。,急诊内科学\content\part02.tex,心源性休克,,,急诊科,急诊医学,急诊处理,概述,1,,"心源性,休克,CS,AMI,ST",744,372
AMI伴CS患者通常冠状动脉病变严重，约2/3为3支血管病变，20%为左主干病变，常见于左心室梗死面积大于40%的患者。约40%的患者有既往梗死史，对于既往大面积梗死者，即使是小面积再次梗死也可诱发CS。梗死面积扩展或梗死相关动脉再闭塞，非梗死区域心肌代偿失调等，均是迟发性CS的因素。右心室梗死同样是CS的重要原因，分别占GUSTO-1试验和SHOCK登记研究CS患者的20%和5%，梗死相关动脉96%为右冠状动脉，其年龄相对较轻，陈旧性梗死病史相对较少，前壁梗死和多支血管病变相对少见，但病死率与左心室CS相仿，早期血运重建对两者病死率的影响相似。左心室泵衰竭同时伴有右心功能不全，并不进一步增加病死率。包括心室间隔穿孔、乳头肌功能不全或断裂所致的急性二尖瓣反流、心室游离壁破裂等在内的机械并发症，仍是导致CS的重要病因，病死率极高。下后壁梗死，尤其是首次梗死伴CS者，应高度怀疑合并机械并发症。AMI伴CS的危险因素包括：高龄、前壁梗死、高血压、糖尿病、多支血管病变、既往梗死史和心绞痛史、既往心力衰竭史、STEMI和左束支传导阻滞等。其他原因 ①终末期心肌病。②急性弥漫性心肌炎。③心肌挫伤或心脏手术后。④感染性休克所致严重心肌抑制。⑤严重心律失常。⑥左室流出道梗阻：主动脉狭窄、肥厚梗阻性心肌病。⑦左室充盈受阻：严重二尖瓣狭窄、左房黏液瘤。⑧瓣膜破裂所致急性二尖瓣反流。⑨急性心肌梗死时部分心源性休克的发生与不恰当的治疗或过度治疗有关，如过量的肾上腺素β受体阻滞药、ACEI、ARB、吗啡、利尿药均可导致低血压和组织低灌注。发病机制 病理生理学 心源性休克患者的心功能不全往往是由急性心肌梗死或缺血所导致，而心功能不全又会加重心肌缺血的情况，导致恶性循环。当大块心肌缺血坏死并产生泵血功能下降时，每搏输出量及心输出量也将下降。,急诊内科学\content\part02.tex,心源性休克,,,急诊科,急诊医学,急诊处理,概述,1,,"梗死,CS,病死率,既往,病变",768,384
冠状动脉供血主要取决于心脏舒张时冠脉循环与左室内压力的压力梯度，而低血压及心动过速将影响这一压力梯度并导致冠脉供血下降而加重心肌缺血。心室泵功能的下降将进一步降低冠脉灌注压，心室充盈又令心肌需氧量增加，因而加重心肌缺血。心输出量的下降令外周循环灌注下降，进而导致乳酸性酸中毒，进一步降低心肌收缩力。随着心肌功能的下降，数种代偿机制将被激活，包括交感神经兴奋增加心率及心肌收缩力，肾素-血管紧张素-醛固酮系统（RAAS）的激活致水钠潴留增加前负荷、血管收缩而增加后负荷。这些代偿机制的激活将进一步诱发心源性休克的进展，心率增加及心肌收缩力增加将增加心肌氧需求量及加重心肌缺血，液体潴留、因心动过速及心肌缺血所导致的舒张期充盈过度将导致肺淤血及低氧血症。为维持有效血压水平机体血管收缩，又加重了心肌的后负荷水平并令心肌功能进一步受损及增加心肌氧需求，增加的心肌氧需求量和灌注下降，令心肌缺血加重，以上因素如不能及时进行干预将形成恶性循环而导致死亡（图）。另外 ，在心肌梗死时大量的非梗死细胞出现可逆性功能丧失是患者在心肌梗死后出现心源性休克的重要因素，而这些细胞的可逆性功能丧失可以归为两类：心肌顿抑及心肌冬眠。心肌顿抑，是指心肌缺血后再灌注但心肌功能未能及时恢复，但最终这部分心肌功能可以完全恢复。心肌缺血后氧自由基损伤、钙离子失衡、肌纤维对钙离子反应性下降等可能参与了心肌顿抑的发生。此外循环中心肌顿抑因子也参与了心肌顿抑时的心肌收缩力下降。心肌顿抑的程度与再灌注前心肌缺血的程度有关。心肌冬眠则是指在冠脉血流严重下降时心肌细胞功能静息，改善冠脉供血将令冬眠心肌细胞的功能恢复正常。心肌冬眠可以被认为是低灌注的心肌为了恢复血流灌注与心肌功能之间的平衡而降低心肌收缩力，是心肌的一种适应性反应，从而避免心肌缺血及坏死。,急诊内科学\content\part02.tex,心源性休克,,,急诊科,急诊医学,急诊处理,其他,1,,"心肌,心肌缺血,灌注,顿抑,功能",758,379
心肌顿抑及心肌冬眠尽管在概念上及病理生理上截然不同，然而在临床上两者难以完全分开，往往合并存在。通过重建冠脉的血流，恢复心肌供血有助于改善心肌冬眠，而尽早恢复心肌供血及恢复心肌细胞离子平衡也有助于改善心肌顿抑。对于心源性休克患者，血流动力学支持以及尽可能降低心肌细胞坏死是极为重要的治疗措施。心肌病理 心源性休克时同时存在收缩与舒张功能不全，对心源性休克患者的临床与病理研究均发现有心肌细胞的进行性坏死。部分患者在入院后出现休克，可能是由于特定梗死血管的再梗阻所导致的梗死扩展、冠脉内栓子的扩散或心肌细胞需氧量增加及冠脉灌注下降等所导致。在梗死灶边缘的心肌细胞对缺血因素更为敏感，有进一步发生坏死的危险，而远离梗死灶的心肌细胞也由于缺血而导致收缩功能下降。在心源性休克患者，往往观察到多支血管病变，冠脉的储备及自我调节功能下降，低血压及代谢产物堆积将影响非梗死的心肌细胞的收缩功能。心肌缺血时心肌顺应性下降，舒张末期容量负荷增加导致左室舒张末期压增加，而为了维持每搏输出量，左室内血容量代偿性增加，进一步令左室舒张末期压增加，继而导致肺淤血及低氧血症的发生。瓣膜功能异常也参与了肺淤血的发生过程。由于心肌缺血所致的乳头肌功能不全导致二尖瓣关闭不全，继而导致左房压力负荷增加及肺淤血发生，后负荷降低可以减轻二尖瓣反流水平。乳头肌的完全性破裂将在短时间内迅速导致肺淤血及心源性休克的发生。细胞病理 组织低灌注及继发的细胞缺氧将导致葡萄糖无氧酵解，ATP生成减少，细胞内能量储备下降，而糖的无氧酵解又会导致乳酸堆积及细胞性酸中毒，能量不足导致细胞各种能量依赖性的离子通道功能丧失，继而导致跨膜电位的改变，细胞内钠、钙离子堆积，细胞水肿，细胞缺血及钙离子堆积将激活细胞内蛋白酶。,急诊内科学\content\part02.tex,心源性休克,,,急诊科,急诊医学,急诊处理,概述,1,,"心肌细胞,心肌,导致,细胞,梗死",735,367
严重而持续的心肌缺血将令心肌细胞损伤不可逆转，继而发生一系列改变，如线粒体的水肿、破裂，蛋白变性，染色体破坏，溶酶体破裂等，表现为典型的心肌细胞坏死。细胞凋亡目前被认为参与了心肌梗死时的心肌细胞数量减少过程。在梗死灶以细胞坏死为主，而在梗死灶边缘区甚至远离梗死灶的心肌，由于缺血及低灌注等因素，可发现心肌细胞凋亡的表现，炎症因子暴发性释放、氧自由基损伤及心肌细胞的机械性拉伸等被认为是心肌梗死时凋亡通路启动的主要启动因素。就细胞凋亡对心肌梗死所起的作用，目前尚未完全明确，但在心肌缺血后再灌注的动物模型中进行抗凋亡治疗能减轻心肌细胞损伤。除外细胞凋亡过程，目前发现心肌细胞胀亡（oncosis）也是心肌梗死及心肌缺血后再灌注损伤过程中导致梗死灶及邻近细胞迅速坏死的重要机制之一，细胞胀亡往往有外部刺激因素所触发，不同于以细胞缩小为主的凋亡过程。细胞胀亡时，胀亡的细胞胞体肿胀，胞膜通透性增加、完整性破坏，胞浆空泡化，内质网储钙能力下降，线粒体肿胀、嵴结构破坏、呼吸链受阻、ATP缺乏或胞核内染色质聚集成块，然而目前针对细胞胀亡的分子机制尚不明确，线粒体的损伤可能触发细胞发生胀亡，因为细胞凋亡过程需要线粒体产生相应所需的ATP方可完成，而在线粒体损伤的情况下ATP生成不足则相应地触发细胞胀亡。而且由于ATP不足会导致内质网过度释放钙离子，这也是导致细胞胀亡的重要机制之一。ATP的耗竭又会进一步导致细胞膜各种离子泵如Na+ -K+ -ATP酶等的功能丧失，同时细胞膜磷脂发生水解破坏，也进一步加剧细胞损伤及死亡。研究发现在发生缺血坏死的区域，供血供氧相对足够的部分常以凋亡为主，而在缺血缺氧较严重的部分则以胀亡居多。研究指出在ATP耗竭超过80%～85%时细胞胀亡就可能发生。炎症反应机制 患者发生心源性休克时伴随着更严重的炎症反应。,急诊内科学\content\part02.tex,心源性休克,,,急诊科,急诊医学,急诊处理,治疗,1,,"凋亡,细胞,ATP,心肌细胞,损伤",768,384
THEROUX等研究观察发现白介素-6 （IL-6）和肿瘤坏死因子-α（TNF-α）异常增高的急性心肌梗死患者，入院时Killip分级为Ⅰ级，数日后发展为心源性休克。IL-6和TNF-α均有抑制心肌收缩力的作用。TNF-α还有损伤血管内皮功能的作用，使冠状动脉血流更趋减少。诊断 临床表现特点 原发病的症状和体征 如胸闷、胸痛、气促，心脏扩大、心前区抬举感，心律失常、心音遥远、出现第三和（或）第四心音、心脏杂音，颈静脉充盈或怒张，肺部细湿啰音，急性心肌梗死患者有典型的心电图及心肌酶学改变。血压 动脉收缩压≤80mmHg，舒张压＜ 60mmHg，原为高血压患者的收缩压≤90mmHg，或由原水平降低30%以上。循环不良体征 皮肤苍白、发绀或出现花斑，皮肤湿冷，手、足背静脉塌陷，脉搏细速，胸骨部位皮肤指压恢复时间大于2秒等。意识精神状态改变 烦躁不安、焦虑、反应迟钝，昏睡甚至昏迷。其他 呼吸深快、心动过速（并发缓慢型心律失常者除外）、尿量减少。临床评估及辅助检查 心源性休克是临床急症，需要在休克状态导致不可逆的重要器官损伤前迅速进行评估并尽早开始治疗，准确而迅速的病史采集和体格检查有助于了解、诊断原发病。注意排除低血容量、出血、脓毒血症、肺动脉栓塞、主动脉夹层等。对患者的神志情况、尿量、皮肤状况、肺部啰音等的监测有助于监测病情。心电图 心电图检查应该及时进行，可以确立心肌梗死的部位、范围，同时应进行心电监护，评估心率、心律，及时发现各种心律失常。连续性血压检测 包括床边无创连续性血压监测及动脉内插管测压，血压监测有助于对病情严重性、预后及治疗效果进行评估。由于休克状态下血管收缩以及各种血管活性药物的使用，无创测压测值往往低于实际值，因此采用动脉内插管测压较准确，多作桡动脉内插管测压。,急诊内科学\content\part02.tex,心源性休克,,,急诊科,急诊医学,急诊处理,临床表现,1,,"测压,TNF,休克,血压,插管",750,375
超声心动图 超声心电图检查有助于确诊心源性休克并排除其他原因所致的休克，能够反映总体及局部心肌的收缩功能，可以发现乳头肌断裂、急性二尖瓣反流、室间隔破裂或室壁瘤的破裂、心包填塞等。侵入性血流动力学监测 侵入性血流动力学监测能够排除血容量不足等情况，对治疗方法的选择、疗效及预后的判断有重要作用。常用指标有： （1） CVP：CVP ＜ 2cmH\textsubscript O时提示存在血容量不足，CVP ＞15cmH\textsubscript O提示右心功能不全，多数心源性休克患者CVP升高，二尖瓣反流、肺动脉栓塞、慢性阻塞性肺部疾病（COPD）、血容量过高时CVP也会升高。（2） LVEDP：LVEDP升高提示左室射血功能障碍及心室顺应性下降，LVEDP越高，提示心源性休克越严重，测定LVEDP可能诱发严重的室性心律失常，常采用测定PCWP来间接反映LVEDP。（3） PCWP：心源性休克时PCWP常高于15mmHg，PCWP在18～20mmHg时提示存在轻度肺淤血，21～25mmHg时提示中度肺淤血，26～30mmHg时提示重度肺淤血，31～35mmHg提示出现肺水肿，超过36mmHg提示重度肺水肿。对个别患者，由于左室舒张功能下降，为维持最佳的心室充盈压，PCWP可高于15mmHg。（4） RAP：心源性休克患者PCWP升高，但RAP一般仅稍升高或正常，合并右心功能不全或心包填塞时RAP明显升高。（5） CI、CO、SVR：CI ＜ 2.2L（/min•m\textsuperscript ）提示存在心源性休克，CI ＜ 1.8L（/min•m\textsuperscript ）提示严重的心源性休克，动态观察CI、CO、SVR可以了解心脏收缩功能及体循环血管阻力。（6） 其他指标：通过右心内导管监测血氧饱和度，在室间隔破裂时由于动静脉血混合右心内血氧饱和度升高。,急诊内科学\content\part02.tex,心源性休克,,,急诊科,急诊医学,急诊处理,诊断,1,,"心源性,提示,PCWP,休克,CVP",796,398
