content,source_file,chapter,section,subsection,department,system_category,content_type,chunk_type,hierarchy_level,parent_chunk,keywords,char_count,token_count
（三）急性青光眼及泪管狭窄的头痛 临床上急性青光眼的头痛常被误诊为血管性头痛而耽误治疗。对位于眼球内、眼球后或眼球上方的疼痛要特别注意，患者眼压上升（用手指触压有时也可感觉到）并至少伴有下列一项：结膜充血、角膜浑浊、视觉障碍。泪管狭窄的头痛多表现为发作性单侧眼部及鼻部放电样痛，伴同侧眼睑水肿及内眦红肿，CT检查可发现泪管狭窄及泪囊肿大，急性发作时常被误诊为三叉神经痛。（四）耳疾患的头痛 耳廓、外耳道、鼓膜或中耳的结构性病变可引起原发性耳痛伴随头痛，但还未有证据显示耳部病变可单纯引起头痛而不合并耳痛者。在所有的耳痛病例中，大约只有50%是源自于外耳或中耳的结构性病变，在此范围外的疾患可能因疼痛扩散到耳部而产生耳部牵连痛，因为第5、7、9、10脑神经的感觉纤维分布在上述的耳部结构，当这些神经支配区远端发生结构性病变，就会发生耳部牵连痛。（五）鼻炎、鼻窦炎的头痛 由鼻炎、鼻窦炎引起的头痛常位于额部，伴随颜面、耳朵或牙齿的一处或多处疼痛，常在炎症急性期或恶化时发生。疼痛主要位于鼻窦或鼻旁窦周围，因天气、季节及变应原诱发，可伴自主神经症状，如鼻塞、流涕及流泪等。慢性鼻窦炎除非复发成急性，否则尚未能确认为头痛或面痛的原因。（六）牙、腭或相关结构疾病的头痛 牙齿疾病通常造成牙痛及（或）眼面痛，造成头痛则少见。牙周炎、冠周炎可产生弥漫性头痛（牵涉性头痛），这是由于部分长出的下智齿附近有感染或外伤刺激所致。牙源性疼痛一般较短且存在夜间痛及冷热刺激痛，无扳机点，可查见病源牙。牙裂综合征主要见于下颌第二磨牙，下颌第一磨牙及上颌前磨牙亦可累及，表现为咀嚼硬物时牙齿不适及一侧面部疼痛，常因咀嚼硬物或拔牙引发。（七）颞颌关节疾患的头痛 来自颞颌关节或相关组织的疼痛相当多见，此类头痛可由颞颌关节疾病（软骨移位、退行性关节炎、关节过度活动症）或类风湿关节炎引起。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,,神经内科,神经系统疾病,鉴别诊断,临床表现,2,,"头痛,耳部,疼痛,泪管,耳痛",778,389
其特点为反复发作的头及（或）颜面一处或多处持续性钝痛，病程持续数周至数年，并伴有下列至少一项情况：①疼痛因为腭运动及（或）咀嚼坚硬食物而诱发，减少运动或三环类药物可缓解。②腭张开的范围减少或不规则。③腭运动时一侧或双侧颞颌关节有杂声。④一侧或双侧颞颌关节的关节滑液囊有压痛。X线、CT、MRI及（或）骨闪烁造影证实有颞颌关节疾病。十一、精神疾患的头痛 精神疾患的头痛绝大部分和精神疾患一起发生，两者之间并无因果关系，而是代表了共病性（comorbidity）（或许反映两者有共同的生物学基础）。与头痛并发的精神疾患有忧郁症（中度及重度）、惊恐症、广泛性焦虑症、类身体疾患和适应障碍症。（一）躯体化疾患的头痛 躯体化（somotization）疾患的头痛较多见，躯体症状化是一种多症状的疾患，其特征为多重反复发生的疼痛和肠胃、性功能和假神经病学的症状（pseudoneurological symptom），持续数年且在30岁之前发病。头痛无典型特征，患者的病史中有很多身体症状于30岁前开始，且发生超过数年，或在集会、职业或其他重要领域的功能有重大障碍，导致患者寻求治疗。这种头痛至少包含四种疼痛症状、两种非疼痛的胃肠症状、一种性功能或生殖系统症状，以及一种假神经病学的症状。经适当诊查后，这些症状仍无法以已知的一般身体疾病解释，也无法归因于物质或药物直接造成的效应，或是虽有相关的身体疾病，但是患者的不适或障碍超过病史、体检或实验室检验所预期的程度。（二）精神病性疾患的头痛 精神病性疾患（psychotic disorder）的头痛旧称妄想型头痛，头痛并无典型特征，但患者有妄想信念（delusional belief），相信自己有头痛及（或）有造成头痛的原因（例如患者认为自己有脑瘤或颅内有淤血而造成头痛），头痛只发生在有妄想之时，当妄想解除时头痛也缓解。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,,神经内科,神经系统疾病,鉴别诊断,临床表现,2,,"头痛,疾患,症状,妄想,患者",781,390
十二、其他继发性头痛 短暂头痛及神经缺损综合征并脑脊液淋巴细胞增生症（syndrome of transient headache and neurological deficits with cerebrospinal fluid lymphocytosis，HaNDL） 旧称偏头痛并脑脊液白细胞增生症、假性偏头痛并淋巴细胞增生症。本症的诊断标准为：①阵发性中度或重度头痛，持续数小时才完全缓解，且符合标准③及④。②脑脊液白细胞增生以淋巴细胞为主（＞15×10\textsuperscript /L），神经影像学、脑脊液培养及其他病因检验均正常。③阵发性头痛可伴随或紧跟着短暂性神经学缺损出现，且其开始与脑脊液白细胞增生有密切的时间点的关联。④阵发性头痛及神经学缺损可能在3个月内复发。HaNDL综合征首先由Bartleson等提出，其表现为1～20次（或大于）的头痛伴神经缺损发作，神经缺损可影响大脑半球、脑干及（或）小脑，最常见的是感觉症状（78%），其次为失语（66%）、运动缺损（56%），视觉症状较少见（18%）。患者在发作间期无不适。脑脊液检查除淋巴细胞增生可达10～760×10\textsuperscript /L外，总蛋白增高（1.2～2.5g/L）见于90%的病例，脑脊液起始压力在100～400mmH\textsubscript O者见于半数以上的病例。常规CT和MRI扫描（有或无注射造影剂）以及血管影像几乎都是正常的。微生物学检查也都正常，EEG及SPECT检查可能显现与局部神经缺损相符的局部异常区域。本综合征需与家族性偏瘫性偏头痛、神经梅毒、神经布氏杆菌病、脑膜炎、肉芽肿性及肿瘤性蛛网膜炎、脑炎以及中枢神经系统血管炎鉴别。\protecttext00353.html{}{}。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,,神经内科,神经系统疾病,鉴别诊断,概述,2,,"脑脊液,缺损,神经,头痛,淋巴细胞",756,378
头、颈或脑部外伤后常发生头痛，往往伴有其他症状如头晕、注意力难集中、神经质、人格改变和失眠，此群症状称为外伤后综合征（posttraumatic syndrome），头痛是其中最突出的症状，且头痛的类型有多种，还可能和原发性头痛尤其是紧张型头痛相似而导致诊断的混乱。（一）轻微头部外伤和脑震荡后综合征的头痛 轻微闭合性脑损伤经典定义如下：意识丧失30分钟以下或仅有头晕而无意识丧失。初始Glasgow昏迷评分在13～15分之间，无继续恶化。未发现凹陷性颅骨骨折及局灶神经体征。无颅内血肿或其他神经外科病变。脑震荡后综合征通常继发于轻微脑损伤，由一个或多个症状和体征组成，常表现为头痛、脑神经症状和体征、心理及躯体不适、认知受损以及少见的后遗症。最常见的主诉是头痛、头晕、疲劳、易怒、焦虑、失眠、注意力和记忆力丧失以及噪声过敏。意识丧失在脑震荡后综合征的发生中不是必须的。根据国际头痛协会第二版分类标准，外伤后7天以内发生的头痛才是外伤后头痛。可出现多种类型的头痛： 1.紧张型头痛 紧张型头痛约占外伤后头痛的85%。头痛的分布范围多种多样，持续时间不同。通常描述为头部压痛、紧缩或钝痛。2.枕神经痛 疼痛的性质可为钝痛、紧缩感、刺痛或跳痛，疼痛的范围为颈枕部或顶、颞、额或眶周或眶后。头痛持续时间从数分钟、数小时至数天不等，单侧或双侧同时出现。3.偏头痛 反复发作的伴有或不伴有先兆的偏头痛亦可由轻微头部外伤引起。4.丛集性头痛 丛集性头痛也可由轻微头部外伤引起，但很少见。5.眶上和眶下神经痛 在闪电痛、麻刺感、刺痛或烧灼痛的同时，常伴有受损神经分布范围的感觉减退或改变，以及出汗减少。疼痛可为发作性或持续性，钝痛或跳痛也可发生在损伤的周围。（二）鞭击伤后头痛 鞭击伤（whiplash）多见于交通事故，外力自背后或一侧经加速/减速机制，使能量转移至颈部而引起的损伤。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,一、头和（或）颈部外伤的头痛,神经内科,神经系统疾病,鉴别诊断,概述,3,,"头痛,外伤,轻微,脑震荡,综合征",785,392
临床表现主要是与颈部有关的症状和体征，还有颈部以外的症状，诸如躯体障碍、神经感觉障碍、行为和认知障碍、情感性疾病等。头痛在鞭击伤后综合征中很常见。鞭击伤后，约80%的患者主诉头痛，头痛常为紧张型头痛，并常与枕大神经痛相伴随。半头棘肌、头上斜肌、头夹肌、头直肌、颈夹肌、上斜肌、胸锁乳突肌、咬肌、颜肌及枕额肌等肌肉上的触发点受到刺激时，常产生头部疼痛。1.鞭击伤后急性头痛（acute headache attributed to whiplash injury） 其诊断标准为：①头痛，无典型特征，符合标准③及④。②有鞭击伤病史（突然并显著的颈部加速/减速动作），当时伴随颈部疼痛。③头痛在鞭击伤后7日内发生。④有下列任何一项：头痛在鞭击伤后3个月缓解。头痛持续，但自鞭击伤尚未满3个月。2.鞭击伤后慢性头痛（chronic headache attributed to whiplash injury） 其诊断标准为：①头痛，无典型特征，符合标准③及④。②有鞭击伤病史（突然并显著的颈部加速/减速动作），当时伴随颈部疼痛。③头痛在鞭击伤后7日内发生。④鞭击伤后头痛持续大于3个月。（三）头部外伤后颅内血肿的头痛 由于头部明显外伤所致的急性和亚急性血肿引起的头痛多见（11%～53%），但头痛常因局部神经体征和意识障碍而被忽略。慢性硬膜下血肿引起的头痛则更常见（81%），发生于颅脑外伤约3周后，偶有迟至数年者。一般为中度痛，由于导致头痛的头部外伤常很轻微而可能被忘记，尤其是老年人，容易造成误诊。临床上遇到老年患者有渐进性头痛，表现为反应迟钝、认知功能障碍及（或）轻微局灶神经体征，伴或不伴有其他颅内压增高征，应考虑慢性硬膜下血肿的可能，需做CT证实。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,一、头和（或）颈部外伤的头痛,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"头痛,击伤,颈部,血肿,外伤",727,363
头、颈部血管性疾病常伴有头痛。60%的头痛发生于脑卒中前，25%与脑卒中起病同时发生。头痛的性质、起病形式和持续时间差别很大。（一）缺血性卒中的头痛 缺血性卒中的头痛多见，但头痛往往因局部神经体征及（或）意识障碍而被忽略，实际上缺血性卒中的头痛见于17%～34%（平均30%）的患者，且见于基底动脉领域多于颈内动脉领域的卒中。大约10%的头痛发生于卒中前，头痛部位多在罹患血管的同侧，如颈内动脉或大脑前动脉受累则头痛多在前额部。若基底动脉或椎动脉狭窄或闭塞则头痛常发生在枕部或头部双侧。缺血性卒中的头痛性质可为持续性、跳痛，多属中等程度。头痛较少发生于腔隙性脑梗死。短暂性脑缺血发作（TIA）合并头痛 其与有先兆偏头痛的鉴别较困难，下述两点可资鉴别：①局部体征在TIA常是突发的，而偏头痛的先兆常为渐进性出现。②正向现象（如闪烁、暗点）在偏头痛先兆中远较TIA常见，而负向现象（如无力）则在TIA中较多见。究竟偏头痛是否为缺血性卒中的独立危险因素仍有争论，不过青年女性偏头痛患者如服用避孕药和吸烟，则肯定是缺血性卒中的独立危险因素。（二）出血性卒中的头痛 1.脑出血的头痛 比缺血性卒中的头痛常见且更严重，偶尔表现为霹雳性头痛（thunderclap headache）。突然的、剧烈的头痛在1分钟内症状迅速达高峰并且无蛛网膜下腔出血证据，这种头痛被命名为霹雳性头痛。一部分病因为未破裂的动脉瘤、中枢神经系统良性血管病、中枢神经系统脉管炎、脑内出血、大脑静脉血栓形成、颈动脉或椎动脉夹层。2.蛛网膜下腔出血（subarachnoid haemorrhage，SAH） 头痛通常是最明显的症状，突然发作是一个关键性特征，多为单侧性，伴恶心、呕吐、意识障碍、后颈僵硬，偶有发热及心律不齐。因而，任何一个患者突发剧烈头痛或霹雳性头痛，特别是接踵而来的颈后痛，应考虑有否SAH。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,二、头、颈部血管性疾病的头痛,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"头痛,缺血性,偏头痛,TIA,动脉",785,392
也有少数轻型SAH仅表现为轻微的后枕痛和上颈痛。对SAH最有价值的无创性辅助诊断是CT或MRI（Flair序列），24小时内其敏感性可达90%以上。如果影像学没有阳性发现或模棱两可，或技术不足则应行腰椎穿刺术以证实。（三）未破裂血管畸形的头痛 未破裂血管畸形的头痛发生在下列情况： 1.未破裂囊状脑动脉瘤的头痛 约18%有头痛，但头痛无特征性。大约50%的患者在囊状动脉瘤发生大的破裂之前会出现预警性头痛或渗漏警告。预警性头痛可位于任何部位，可单侧也可双侧。其典型表现是突然起病，通常持续1～2天，但也可持续数分钟至数小时直到两周不等。70%的患者会出现伴随症状和体征：恶心和呕吐、颈部疼痛和僵硬、视物模糊或重影、运动或感觉障碍、疲乏、眩晕、或短暂性意识丧失。超过50%的病例在头痛之后出现颈项强直和疼痛、恶心和呕吐、短暂性意识丧失，应积极行神经影像学检查以证实。2.动静脉畸形（arteriovenous malformation，AVM）的头痛 AVM的头痛95%总是发生于同侧（侧固定性），某些统计显示在AVM女患者中，约有58%会有先兆头痛。然而另有大规模的AVM病例研究则显示，有先兆偏头痛的发生率比癫痫、出血、局灶体征的发生率少得多。MRA尤其是DSA能确诊本病。（四）其他血管性疾病的头痛 1.颈动脉和椎动脉夹层动脉瘤的头痛 约80%颈内动脉颅外段夹层动脉瘤患者以头、面、眶或颈痛为首发表现，通常位于夹层动脉瘤同侧。约60%患者有局灶性脑缺血症状，可出现于头痛后4周内，也可出现于头痛前。颈内动脉颅内段夹层动脉瘤的典型表现为同侧严重头痛和重度脑卒中。20%发生蛛网膜下腔出血。椎动脉夹层动脉瘤最常见的症状为头痛和颈痛（88%），后出现椎基底动脉分布区的脑卒中或短暂性脑缺血发作，尤其是在几小时到两周内发生的延髓背外侧综合征。血管造影及/（或）神经影像检查可证实夹层动脉瘤。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,二、头、颈部血管性疾病的头痛,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"头痛,动脉瘤,夹层,AVM,短暂性",793,396
2.大脑静脉栓塞（cerebral venous thrombosis，CVT）的头痛 头痛可以说是CVT最常见的症状（占80%～90%），也是最常见的起始症状，但头痛无特征性，最常见的是整个头部渐进性的严重疼痛。头痛可以是单侧突然发生，90%以上的病例其头痛是伴随颅内高压症状及（或）局部症候（神经缺损或癫痫），只有不到10%的病例是以头痛为唯一症状。偶尔CVT的头痛类似偏头痛、原发性霹雳性头痛、低脑脊液压力头痛等，需鉴别之。诊断及鉴别诊断的根据是神经影像学检查（MRI＋MRA或CT＋CTA）的结果。3.硬脑膜动静脉瘘管的头痛 其表现形式可能为痛性搏动性耳鸣，伴有由于静脉回流减少或静脉窦栓塞所致的颅内高压症状，并可出现痛性眼肌麻痹。神经影像学检查可证实有硬脑膜动静脉瘘管。4.中枢神经系统血管炎（原发性或继发性）的头痛 虽然头痛是中枢神经系统血管炎的主要症状，约50%～80%的患者有之，但头痛无特征性，几乎不具有诊断价值，除非合并有局部神经缺损、癫痫、认知功能改变、意识障碍等，确诊本病需靠病理活检。5.巨细胞动脉炎（giant cell arteritis，GCA）的头痛 旧称颞动脉炎、Horton病。在所有动脉炎及结缔组织病的血管疾病中，巨细胞动脉炎是与头痛最明显相关的疾病，且与中枢神经系统血管炎、动脉剥离、大脑静脉栓塞等常同时引发头痛和卒中，而且头痛常是一个最起始的警兆。巨细胞动脉炎是原发性头部动脉（大多数是颈外动脉的分支）的炎症，其特点是：①60岁以上患者新发生的持续性头痛。②头皮动脉肿胀并有压痛。③血沉及C反应蛋白增高。若患者伴有风湿性多发肌痛症、下腭间歇跛痛症（jaw claudication），更要考虑GCA的可能。如老年人最近反复发生并伴随头痛的黑蒙症（amaurosis fugax），提示极有可能是GCA。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,二、头、颈部血管性疾病的头痛,神经内科,神经系统疾病,鉴别诊断,概述,3,,"头痛,动脉炎,CVT,GCA,静脉",773,386
本病视力丧失的发生率为7%～60%，由于双侧前循环障碍所致缺血性视神经病变引起的失明是最主要的危险，从一眼失明到另一眼失明的间隔通常小于1周，这种情况可通过立即给予类固醇来预防。另外，还会发生脑部缺血或痴呆的危险。本病可借动脉活检证实诊断，有时颞动脉某些区域不被侵犯（跳跃式损害），需有连续切片检查方能发现病变。颞动脉超声多普勒检查可以看到动脉壁增厚。本病经高剂量类固醇治疗后，头痛在3日内缓解或明显改善。6.伴皮质下梗死和脑白质病的常染色体显性遗传性脑动脉病（cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy，CADASIL）的头痛 这是一种非动脉硬化性、非淀粉样血管病的脑血管病，呈常染色体显性遗传，以中青年起病、反复发作皮质下梗死、偏头痛发作、血管性痴呆为特征，1/3的患者可出现有先兆偏头痛发作，后者也是这类疾病最早出现的症状，出现的平均年龄是30岁，大约在缺血性卒中发作前15年、死亡前20～30年出现。本病的头部MRI T2WI上有典型的白质改变。诊断除了上述特征以外，主要根据皮肤（或肌肉、神经）活检发现嗜锇颗粒（由Notch 3基因突变所致）。7.线粒体脑肌病伴高乳酸血症和卒中样发作（mitochondrial encephalomyopathy with lactic acidosis and stroke like episodes，MELAS）的头痛 头痛在本病常见，主要表现是有先兆以及无先兆偏头痛发作。8.垂体卒中（pituitary apoplexy）的头痛 特征是急性发生的眼窝后、额部或整个头部重度疼痛，至少伴有下列一项症状：恶心及呕吐、发热、意识程度下降、垂体功能低下、低血压、眼肌麻痹或视力障碍。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,二、头、颈部血管性疾病的头痛,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"发作,本病,动脉,头痛,偏头痛",784,392
头痛与急性出血性垂体梗死同时发生，神经影像学可证实有急性出血性垂体梗死。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,二、头、颈部血管性疾病的头痛,神经内科,神经系统疾病,鉴别诊断,诊断,3,,"梗死,出血性,垂体,急性,可证实",36,18
颅内肿瘤的头痛呈渐进性、局灶性，晨起较严重，咳嗽或身体前屈会加剧头痛。头痛的原因是肿瘤本身或肿瘤引起的脑移位（如颅内压增高）对颅内痛敏结构（主要是大动脉、静脉、静脉窦、神经、软脑膜）产生牵拉、压迫或刺激所致。头痛出现的迟早和轻重则因肿瘤的位置、对周围组织的侵犯、肿瘤生长的速度、肿瘤的病理性质、颅内压增高的程度以及患者的年龄、对疼痛耐受性的大小等综合因素决定，而以颅后窝肿瘤的头痛最常见也最早出现。至于头痛部位，一般而言，在颅内压明显增高之前，幕上肿瘤的头痛多位于前额。幕下肿瘤的头痛多位于枕部，并可出现颈肌痉挛。大脑半球肿瘤（颅内压没有明显增高前）的头痛常位于病灶侧，也有认为1/3的脑肿瘤其头痛部位与肿瘤所在的位置相符，这有助于病灶的定位。但当颅内压明显增高后，头痛的部位可能失去其定位意义。幕上生长缓慢的肿瘤可有局限性叩击痛，幕下肿瘤常伴有头晕和强迫头位。据统计，头痛的性质25%为跳痛，75%为钝痛。头痛的强度40%为重度，40%为中度，20%为轻度。约85%的病例其头痛呈间歇性，15%恒定。当患者出现下列几种头痛时，也要考虑有否颅内肿瘤的可能：①头痛使患者早醒或夜间痛醒，大约10%的颅内肿瘤患者具有此种头痛。②阵发性头痛，头痛突然发生，患者取一定头位或迅速移动头部可诱发，持续数秒至1～2小时消失，伴有短暂意识丧失、呕吐、一过性黑蒙或伴有倾倒发作（drop attack）者，提示可能有第三脑室囊肿。这种头痛也偶见于侧脑室、大脑半球和小脑肿瘤、颅咽管瘤、松果体瘤等。③用力性头痛，由于用力、大笑、咳嗽、打喷嚏、弯腰等所诱发的一过性头痛，称为用力性头痛，其中大部分见于良性自限性疾病，小部分是由于颅内肿瘤、尤其是颅后窝肿瘤引起。颅内肿瘤的头痛约50%伴随恶心与呕吐，40%出现颅内压增高。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,三、颅内肿瘤的头痛,神经内科,神经系统疾病,鉴别诊断,概述,3,,"头痛,肿瘤,颅内,增高,40%",750,375
转移性脑肿瘤通常伴有剧烈头痛，但有些老年患者的头痛并不剧烈而表现为较明显的呆滞、迟钝，易被误诊为缺血性脑血管病。（一）垂体腺瘤 垂体腺瘤患者的头痛发生率为33%～72%。头痛可为间歇性或持续性，常为双侧性且多见于头的前半部。垂体肿瘤引起的头痛可以和良性疾病引起的头痛相似。垂体巨腺瘤可表现为三叉神经痛、伴有结膜充血和流泪的短暂的单侧神经样头痛发作（SUNCT）、持续性偏侧颅痛、丛集样头痛和雷德综合征。（二）软脑膜转移癌 软脑膜转移癌的症状和体征包括脑实质受累症状50%（头痛、意识状态改变、癫病发作、恶心和呕吐），脑神经功能障碍56%（最常受累的脑神经是第Ⅲ、Ⅳ和Ⅵ脑神经，其次是第Ⅶ、Ⅷ、Ⅱ脑神经），脊髓受累82%（脊神经根、脊髓和脊膜疾病的症状和体征，包括颈背部疼痛），头痛33%～62%，常不剧烈。癌性脑膜炎的头痛表现为弥漫性或局部性，头痛随病程进展而发生及（或）恶化，经多次脑脊液检查及（或）MRI硬脑膜对比增强证实有癌性脑膜炎。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,三、颅内肿瘤的头痛,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"头痛,脑神经,垂体,脑膜,腺瘤",420,210
感染所致的头痛可分为颅内感染的头痛、全身性感染的头痛、艾滋病（AIDS）的头痛、慢性感染后头痛四类。（一）颅内感染的头痛 头痛的特点是痛前多数先有发热，头痛部位多为弥漫性，较深在，呈胀痛、跳痛、钝痛、撕裂样痛。摇头、咳嗽、震动躯体可使头痛加剧。头痛常是颅内感染首发且最常见的症状，临床上如遇到一个新发的头痛、位于整个头部、搏动性、伴随全身不适及（或）发热时，应特别注意有否颅内感染尤其是细菌性脑膜炎。成人细菌性脑膜炎的典型表现为发热、头痛、脑膜刺激征、眼球活动疼痛、意识障碍等。头痛的性质常为持续性剧烈全头痛（也可为双侧前额），甚至呈霹雳样剧痛。病毒性脑膜炎的典型表现为突发剧烈头痛、发热、不适感食欲减退、眼球活动疼痛、畏声、畏光、颈部抵抗等。脑炎的表现有头痛、发热、意识障碍、脑膜刺激征、局灶神经系统缺损体征癫病发作等，也可见霹雳样剧烈头痛。此外，脑蛛网膜炎的头痛也很突出，主要是由于颅内高压所引起，其中以颅后窝蛛网膜炎的头痛最剧烈，多位于枕部及颈部，可向前额放射。视交叉蛛网膜炎的头痛多位于两眼眶附近、前额及鼻根处，小脑脑桥角蛛网膜炎的头痛则常位于同侧颞部及耳后。脑脓肿的头痛：脑脓肿的病程特点是：全身感染症状期→颅内压增高期→神经系统定位症状期。头痛多发生于感染活跃期，发生机制是脓肿直接压迫和刺激脑膜或动脉以及颅内压升高。头痛的特点是双侧持续或脓肿侧较剧烈，强度从中度渐增至重度，用力时加重，伴颅内压增高征，如头晕、眩晕、呕吐、复视等。因脑脓肿多位于颞叶及小脑半球，故可伴有病灶对侧肢体的锥体束征或轻偏瘫以及感觉障碍（颞叶脓肿），或者是一侧小脑征（小脑半球脓肿）。某些患者可有低热、周围血白细胞增多等征象。（二）全身性感染的头痛 这种头痛往往伴发于全身症状如发热、乏力，因而不引起注意，对诊断也帮助不大，但是头痛也会在没有发热的情况下发生。在全身性感染的头痛中，以流行性感冒的头痛最为突出。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,四、感染性疾病的头痛,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"头痛,颅内,感染,脓肿,发热",799,399
某些感染原对中枢神经系统有特殊的向性（tropism），借释放毒素活化脑干核而致头痛。（三）人类免疫缺陷病毒（HIV）/艾滋病（AIDS）的头痛 HIV感染可以引起多种类型的头痛。急性头痛在疾病的任一阶段均可发生，可伴有发热、脑膜刺激征、脑神经麻痹以及脑脊液淋巴细胞增多。头痛的发作、位置和程度主要依所出现的相关情况（脑膜炎、脑炎、全身性感染）而异。艾滋病合并的机会性感染及肿瘤也可引起头痛。脑膜炎包括隐球菌性脑膜炎、结核性脑膜炎、梅毒性脑膜炎、淋巴瘤性脑膜炎等。可导致头痛的局灶性病变有弓形虫脑炎、原发性中枢神经系统淋巴瘤、进行性多灶性白质脑病、隐球菌性脓肿、结核球及念珠菌性脑脓肿。（四）慢性细菌性脑膜炎后头痛 头痛位于整个头部，持续性，伴随头晕、注意力涣散、记忆力锐减，头痛在感染缓解后仍持续3个月以上。有一项研究报道罹患细菌性脑膜炎的生存者有32%仍会有持续性头痛。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,四、感染性疾病的头痛,神经内科,神经系统疾病,鉴别诊断,其他,3,,"头痛,脑膜炎,感染,HIV,淋巴瘤",387,193
脑脊液压力不论增高或降低均可引起头痛，分而述之。（一）高颅压性头痛 1.高颅压性头痛 颅压增高所产生的头痛主要是由于颅内的肿物、异物、血液、炎性或其他分泌物对颅内痛敏结构（尤其是血管）的刺激、牵引、压迫或移位所致。急性颅内压增高往往引起剧烈头痛，慢性颅内压增高则因患者有代偿性，头痛较轻。高颅压性头痛多属弥漫性、深在性、持续性，呈胀痛、钻痛、牵拉痛而非搏动性痛。晨起较重，这是由于睡眠后颅内压增高之故。凡能促使颅内压增高的动作如咳嗽、摇头、俯首、用力排便等均可加剧头痛。常伴呕吐、头晕、眩晕、耳鸣、复视、视乳头水肿、第6对脑神经麻痹、反应迟钝等颅内压增高症状。使用高渗溶液可缓解头痛。2.特发性颅内高压性头痛 旧称良性颅内高压症（benign intracranial hypertension）、假性脑瘤、脑膜水肿、浆液性脑膜炎。诊断标准是：①进行性头痛，至少具有一项下列特征，且符合标准③及④：每日出现。全头部（弥漫性）及（或）持续性（非搏动性）疼痛。头痛可因咳嗽或用力而加剧。②颅内高压符合下列标准：意识清楚的患者，神经系统检查正常，或出现下列任何异常：视乳头水肿、盲点扩大、视野缺损（未治疗则恶化）、第6对脑神经麻痹。脑脊液压力增高（非肥胖者＞200mmH\textsubscript O，肥胖者＞250mmH\textsubscript O，侧卧位腰穿或经硬脑膜外或脑室内压力测得）。脑脊液细胞及化学检查正常（低蛋白可接受）。已排除颅内疾病（包括静脉窦栓塞）。无代谢、中毒或激素原因导致的颅内高压。③头痛发生与颅内压上升的时间点密切相关。④放出脑脊液使压力下降至120～170mmH\textsubscript O后，头痛改善，且在颅内压持续保持正常72小时内头痛缓解。本病患者绝大部分有视乳头水肿，偶可见视乳头正常者。,内科疾病鉴别诊断学\content\chap46.tex,头痛和面痛,155　继发性头痛,五、脑脊液压力改变引起的头痛,神经内科,神经系统疾病,鉴别诊断,临床表现,3,,"颅内,头痛,增高,脑脊液,高颅",765,382
