content,source_file,chapter,section,subsection,department,system_category,content_type,chunk_type,hierarchy_level,parent_chunk,keywords,char_count,token_count
2. 疗效观察 符合以下条件为效果良好：①跨缩窄段压差≤20mmHg。②球囊扩张后主动脉缩窄段直径较术前扩大30%以上。③术后跨缩窄段压差较术前下降50%。3. 随访 术后1、3、6及12个月随访，复查临床体征、心电图、X线胸片及超声心动图，必要时作MRI。【治疗经验与解析】 1. 过去认为无症状患儿可延迟到46岁时手术，有资料表明远期高血压的发生率与手术年龄呈正相关，小于3岁术后持久性高血压的发生率较低。新生儿或婴儿一旦出现心力衰竭征象需立即手术。成年人因潜在严重的并发症及较高的自然病死率，一旦确诊就应积极手术。2. 球囊扩张术中球囊过大，可能撕裂病变上、下方，发生血管破裂及动脉瘤，因此选择球囊的标准为：①比缩窄直径大2.54.0倍。②小于缩窄上下的主动脉直径的50%。③尽可能选最细的导管。④球囊长度以34cm为宜。3. 对主动脉峡部发育不良，长管道狭窄及轻至中度堵塞畸形等病变，目前尚可采用覆膜支架植入。{（三）先天性二叶主动脉瓣} 先天性二叶主动脉瓣（congenital bicuspid aortic valve）是成人先天性心脏病中最常见的类型之一。人群发病率达1%2%。单纯的二叶主动脉瓣出生时瓣膜功能正常，患者无任何症状体征。随着年龄增长二叶瓣常有渐进性钙化增厚而导致主动脉瓣狭窄，另一方面二叶瓣也可由于瓣叶和瓣环发育不匹配而出现主动脉瓣关闭不全。超声心动图是诊断二叶主动脉瓣最直接、最可靠的检查方法，对伴有的瓣膜狭窄或关闭不全的状况，亦可作出明确判断。【治疗方案】 1. 无临床症状二叶主动脉瓣患者，可临床观察、保守治疗。2. 瓣膜狭窄且有相应症状，跨瓣压力阶差≥50mmHg时，宜行瓣膜切开或换瓣手术。3. 对于瓣膜关闭不全，心脏进行性增大者，应考虑换瓣手术治疗。【疗效观察与随访】 1. 观察指标 心脏听诊、心电图、超声心动图、X线胸片等。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"主动脉瓣,二叶,球囊,瓣膜,手术",786,393
2. 疗效观察 球囊成形术后测跨瓣压差，并作升主动脉造影以评价主动脉瓣狭窄解除的程度及有否发生或加重主动脉瓣反流。术后跨主动脉瓣压差下降50%以上。主动脉瓣口面积增大25%以上为效果良好。3. 随访 ①术后2小时内及24小时复查超声心动图，以早期发现心脏穿孔及主动脉瓣反流。②术后1、3、6及12个月随访，包括临床检查、心电图、X线胸片及超声心动图。【治疗经验与解析】 1. 行主动脉瓣球囊成形术的患者，远期效果多数欠佳，常需外科手术治疗。2. 本病易患感染性心内膜炎，病情可因此急剧恶化。3. 已确定为主动脉二叶瓣畸形的患者无论有无瓣膜功能不全，突发剧烈胸痛症状时，应考虑主动脉夹层的可能。左向右分流的先天性心脏病 {（一）房间隔缺损} 房间隔缺损（atrial septal defect，ASD）是最常见的成人先天性心脏病，女性多于男性，男女之比为1∶2，有家族遗传倾向。房间隔缺损通常分为原发孔缺损（primum atrial defect）和继发孔缺损（secundum atrial septal defect）（包括卵圆窝型、卵圆窝上型、卵圆窝后下型以及单心房），房间隔缺损对血流动力学的影响主要取决于分流量的多少，单纯房间隔缺损在儿童期大多无症状，随年龄增长症状逐渐显现，劳力性呼吸困难为主要表现，继之可发生室上性心律失常，特别是房扑、房颤而使症状加重。晚期约15%患者因重度肺动脉高压出现右向左分流而有青紫，形成Eisenmenger综合征。最典型的体征为肺动脉瓣区第二心音亢进呈固定性分裂，并可闻及ⅡⅢ级收缩期喷射性杂音，此系肺动脉血流量增加，肺动脉瓣关闭延迟并相对性狭窄所致。【治疗程序】 如图所示。【治疗方案】 1. 内科治疗 ①避免劳累及受凉感冒，预防和治疗并发症（如呼吸道感染、心力衰竭等）。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"主动脉瓣,缺损,房间隔,atrial,defect",760,380
②合并心房颤动时，应在正规抗凝治疗后进行心脏复律以恢复窦性心律，若患者通过药物或介入方法无法维持窦性心律，应进行心室率控制及抗凝治疗（Ⅰ/A）。2. 介入封堵治疗 （1）适应证：①年龄：通常≥3岁。②直径≥5mm，伴右心容量负荷增加，≤36mm的继发孔型左向右分流ASD。③缺损边缘至冠状静脉窦，上、下腔静脉及肺静脉的距离≥5mm。至房室瓣≥7mm。④房间隔的直径所选用封堵伞左房侧的直径。⑤不合并必须外科手术的其他心脏畸形。（2）禁忌证：①原发孔型ASD及静脉窦型ASD。②心内膜炎及出血性疾患。③封堵器安置处有血栓存在，导管插入处有静脉血栓形成。④严重肺动脉高压导致右向左分流。⑤伴有与ASD无关的严重心肌疾患或瓣膜疾病。3. 外科手术 ①3岁左右，合并肺动脉压增高、早期心力衰竭者应尽早手术。②静脉窦型、冠状静脉窦型或原发孔型ASD应行手术修补治疗。【疗效观察与随访】 1. 观察指标 临床症状、体征、心电图、超声心动图、X线胸片等。2. 疗效观察 根据多普勒左向右分流信号判定，无左向右分流信号为效果佳。直径1mm左向右分流信号为微量残余分流。直径12mm为少量残余分流。3. 随访 ①24小时内复查超声心动图。②术后24小时，1、3、6及12个月复查超声心动图、心电图及X线胸片。【治疗经验与解析】 1. 不典型ASD或合并其他畸形，应行心导管检查。2. 大多数患者可根据TTE测值推算出ASD直径，由于个体差异较大，术中球囊测量不应省略。3. 对于ASD解剖较复杂，缺损太大、多孔型ASD应采用TEE监测完成介入封堵术。4. ASD合并重度肺动脉高压者较少，若合并重度肺动脉高压，应排除是否合并潜在的、未被发现的肺血管损害。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"ASD,分流,静脉,合并,左向右",718,359
{（二）室间隔缺损} 室间隔缺损（ventricular septal defect，VSD）是指在左、右心室之间存在一直接开口，是一种发病率最高的心脏畸形，大部分不能自行闭合而需临床治疗。室间隔解剖上由流入道、肌小梁、流出道三部分构成，分为三型：Ⅰ型肌型缺损，指缺损周边均为肌肉结构，可位于以上三部分中的任何一部分。Ⅱ型膜周部缺损，指缺损周边除肌肉结构外，一部分由房室瓣或动脉瓣间延伸的纤维组织构成，亦可见于以上三部分中的任何一部分。Ⅲ型为动脉瓣下缺损，缺损周边主要由主、肺动脉瓣延伸的结缔组织构成，仅见于流出道，室间隔缺损将导致心室水平的左向右分流，肺循环血量增加，肺动脉压力增高，早期肺血管阻力呈功能性增高，随着时间推移，肺血管发生组织学改变，形成肺血管梗阻性病变，可使右心压力逐步升高超过左心压力，转变为右向左分流，形成Eisenmenger综合征。【治疗程序】 如图所示。【治疗方案】 1. 内科治疗 ①3岁以内VSD有40%60%自然闭合率，故对于3岁的患儿可临床随访，定期复查超声心动图。②合并进行性或严重肺血管疾病的VSD成年患者，可使用肺动脉扩张剂治疗。2. 介入治疗 （1）适应证：①膜周部VSD：年龄通常≥3岁。对心脏有血流动力学影响的单纯性VSD。VSD上缘距主动脉右冠瓣≥2mm，无主动脉右冠瓣脱入VSD及主动脉瓣反流。②肌部室间隔缺损，通常≥5mm。③室间隔缺损外科手术后残余分流。④其他：心肌梗死或外伤后的室间隔缺损，也可采用先心病VSD的封堵技术进行封闭术，因局部心肌组织坏死，难以置放封堵器。必要时外科手术封堵。（2）禁忌证：①相对禁忌证为不符合上述条件的单纯VSD。②绝对禁忌证为已有右向左分流。3. 外科手术 ①对于肺循环与体循环血流比值（Qp/Qs）≥2.0，且临床检查证实存在左室容量超负荷患者，应予以外科手术。②有感染性心内膜炎病史。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,诊断,2,,"缺损,VSD,室间隔,外科手术,禁忌证",789,394
③肺动脉压低于全身血压的2/3、肺血管阻力小于全身血管阻力的2/3、Qp/Qs1.5且存在单纯左向右分流的患者。④左室收缩或舒张功能衰竭、Qp/Qs1.5且存在单纯左向右分流的患者。【疗效观察与随访】 1. 观察指标 临床症状、体征、超声心动图、X线胸片等。2. 疗效观察 封堵器安置后在TTE/TEE及左室造影下观察，封堵器安置位置恰当。无或仅有少量分流。无明显主动脉瓣及房室瓣反流，可判断为疗效良好。3. 随访 ①24小时内复查超声心动图。②术后1、3、6和12个月随访，复查心电图、X线胸片及超声心动图。【治疗经验与解析】 1. 典型的室间隔缺损一般不需要进行心导管检查及心血管造影。如疑有多孔缺损（室间隔上不止一个缺损口）或合并有其他先天畸形时应进行导管介入检查，对较大缺损已有继发性肺动脉病变，决定手术治疗时应行心导管检查，并进行肺动脉扩张药物试验。2. 导管介入治疗后可发生各种心律失常，特别是束支传导阻滞及房室传导阻滞，其中房室传导阻滞可延迟发生，部分患者可于术后1周发生，故所有患者应于术后观察1周方可出院。3. 合并严重PAH（艾森曼格综合征）的ASD女性患者由于母亲和胎儿死亡率较高，故不推荐妊娠，医生应强烈劝阻其妊娠。{（三）动脉导管未闭} 动脉导管连接肺动脉总干与降主动脉，是胎儿期血液循环的主要渠道。出生后一般在数月内因废用而闭塞，如1岁后仍未闭塞，即为动脉导管未闭（Patent ductus arteriosus，PDA）。在先天性心脏病中占10%左右。分流量小，临床上可无症状，突出体征为胸骨左缘第2肋间及左锁骨下方可闻及连续性机械样杂音，可伴有震颤。中等分流量患者常有乏力、劳累后心悸、气喘胸闷等症状。有时可在心尖部闻及由于左室扩大二尖瓣相对关闭不全及（或）狭窄所致的轻度收缩期及（或）舒张期杂音，周围血管征阳性。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"导管,肺动脉,缺损,患者,左室",774,387
分流量大的未闭动脉导管，常伴有继发性严重肺动脉高压者可导致右向左分流。上述典型杂音的舒张期成分减轻或消失，继之收缩期杂音亦可消失，仅可闻及肺动脉瓣关闭不全所致的舒张期杂音，此时患者多有青紫，临床症状严重。【治疗方案】 1. 内科治疗 预防并发症（感染、心衰等）。早产儿可采用消炎痛闭合PDA。2. 介入治疗 主要包括最早的Porstmann栓塞法及后来的Rashkind双面伞法、Sideris纽扣法、Cook及PFM弹簧圈法。目前临床应用最广且操作简单的是Amplatzert蘑菇伞法。（1）适应证：①左向右分流不合并需外科手术的心脏畸形的PDA。PDA最窄直径≥2mm，年龄通常≥6个月，体重≥4kg。②外科术后残余分流。（2）禁忌证：①依赖PDA存在的心脏畸形。②严重肺动脉高压并已导致右向左分流。③败血症，封堵术前1个月内患有严重感染。【疗效观察与随访】 1. 观察指标 临床症状、体征、超声心动图、X线胸片等。2. 疗效观察 封堵器或弹簧栓子介入封堵术后，经主动脉弓降部造影观察如无或仅有少量残余分流为效果良好。3. 随访 ①术后24小时，1、3、6及12个月复查超声心动图、心电图及X线胸片。②无左心容量超负荷的小型PDA患者，应接受常规随访。有左心容量超负荷的小型PDA患者，应每35年随访1次。【治疗经验与解析】 1. 年龄越小PDA弹性越好者，选择略大的封堵伞，也要考虑到主动脉端大小，使主动脉端的伞尽量在PDA漏斗内，以免突出至主动脉内造成动脉狭窄。2. 对合并重度肺动脉高压的患者，封堵器放置后肺动脉压力下降也可行封堵治疗，并能获得较好的远期疗效。3. 已接受修补，无残余分流的PDA，无需预防感染性心内膜炎。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"PDA,分流,随访,肺动脉,封堵",716,358
有右至左分流的先天性心脏病 {（一）法洛四联症} 先天性法洛四联症（congenital tetralogy of Fallot）是联合的先天性心血管畸形，包括肺动脉口狭窄、心室间隔缺损、主动脉右位（主动脉骑跨于缺损的室间隔上）、右室肥大四种异常，是最常见的紫绀型先天性心脏病，在成人先天性心脏中所占比例接近10%。本症主要畸形为室间隔缺损，均为大缺损，多为膜周部，左、右心室压力相等。本症常可伴发其他畸形，如同时有房间隔缺损则称之为法洛五联症。临床症状主要是自幼出现的进行性青紫和呼吸困难，易疲乏，劳累后常取蹲踞位休息。严重缺氧时可引起晕厥，长期右心压力增高及缺氧可发生心功能不全。患者除明显青紫外，常伴有杵状指（趾），心脏听诊肺动脉瓣第二心音减弱以致消失，胸骨左缘常可闻及收缩期喷射性杂音。脑血管意外（如脑梗死）、感染性心内膜炎、肺部感染为本病常见并发症。【治疗方案】 1. 一般治疗 多喝水，预防感染、贫血等。2. 缺氧发作的治疗 ①膝胸位，吸氧。②安定、鲁米那、吗啡等镇静。③β受体阻滞剂：心得安、甲氧乙心安。④纠正酸中毒。⑤纠正缺氧发作的诱因：感染、贫血、酸中毒等。3. 外科治疗 ①根治术：12岁，严重者半岁前也可手术。②姑息手术，分流术等。【疗效观察与随访】 1. 观察指标 临床症状、体征、心电图、超声心电图、X线胸片等。2. 疗效观察 修补术后患者症状改善，手术成功，考虑疗效满意。3. 随访 术后1、3、6及12个月随访，包括临床检查、心电图、X线胸片及超声心动图。【治疗经验与解析】 1. 行主动脉瓣球囊成形术的患者，远期效果大多不好，多需行外科手术治疗。2. 本病易患感染性心内膜炎，病情可因此急剧恶化。故术后6个月给予肠溶阿司匹林每日35mg/kg口服，术前1至术后3日静脉使用抗生素预防感染。术后6个月内常规预防感染性心内膜炎。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"缺损,先天性,术后,法洛,室间隔",778,389
3. 主动脉二叶瓣畸形患者，如出现突发剧烈胸痛症状时，无论有无瓣膜功能不全，应考虑主动脉夹层的可能。{（二）三尖瓣下移畸形} 先天性三尖瓣下移畸形多称之为埃勃斯坦畸形（Ebstein anomaly），是一种少见复杂先天性心脏畸形，占先天性心脏病的0.5%1.0%，其主要病变为三尖瓣瓣叶及其附着部位的异常，前瓣叶大多附着于瓣环的正常部位，而膈瓣叶和后瓣叶发育不良且附着部位不在瓣环位置而下移至右心室心尖部，伴有三尖瓣关闭不全。这类畸形几乎均合并卵圆孔未闭或房间隔缺损。部分患者存在右侧房室旁路。患者自觉症状轻重不一，可有心悸、气喘、乏力、头晕和右心衰竭等。约80%患者有青紫，有20%患者有阵发性房室折返性心动过速病史。最突出的体征是心界明显增大，心前区搏动微弱。心脏听诊可闻及四音律，胸骨左缘下端可闻及三尖瓣关闭不全的全收缩期杂音，颈动脉扩张性搏动及肝脏肿大伴扩张性搏动均可出现。【治疗方案】 Ebstein心脏畸形患者如属轻型、无临床症状者，可随访观察。有症状者首选房化心室折叠。如胸部X线片提示心脏明显增大、症状重者，需手术治疗。【疗效观察与随访】 1. 观察指标 临床症状、体征、心电图、超声心动图、X线胸片等。2. 疗效观察 外科手术后临床症状改善，无或轻度瓣膜反流，则为显效。3. 随访 术后1、3、6及12个月随访，包括临床检查、心电图、X线胸片及超声心动图。【治疗经验与解析】 1. 对轻型及中间型首选房化心室折叠及三尖瓣成形术。2. 部分重症病例，右心室发育差，功能严重受损，术中可见整个右心室壁包括三尖瓣异常附着处的近心端及漏斗部均变薄扩张，显著凸起，对这类病例，多采取同时做双向腔肺动脉分流，以减轻右心负担，即1/2心室修补术（一室半术）。3. 对于心脏显著扩大，三尖瓣发育极差，尤其前瓣或瓣下结构与右心室融合，影响前瓣活动。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"三尖瓣,畸形,症状,右心室,随访",775,387
或前瓣虽然宽大，但过大的前瓣脱至右室流出道影响血流动力学者，应考虑行三尖瓣置换。4. 对于功能不良右心室、右心室流出道相对狭窄、三尖瓣前瓣发育差的重症患者，可应用房间隔造口技术，安置可调试房间隔造口术。5. 超声检查是目前准确有效的诊断方法，应当避免心导管检查，因为在操作过程中可导致严重的快速性心律失常。{（三）艾森曼格综合征} 艾森曼格综合征（Eisenmenger syndrome）为一组先天性心脏病发展的后果，如先天性室间隔缺损持续存在，可由原来的左向右分流，由于进行性肺动脉高压发展至器质性肺动脉阻塞性病变，出现右向左分流，从无青紫发展至有青紫时，即称之为Eiesenmenger综合征。其他如房间隔缺损、动脉导管未闭等也可有类似情况。临床表现为轻至中度青紫，于劳累后加重，逐渐出现杵状指（趾），常伴有气急、乏力、头晕等症状，以后可出现右心衰竭的相关症状。体征示心浊音界明显增大，心前区胸骨左缘34肋间有明显搏动，原有左向右分流的杂音减弱或消失（动脉导管未闭的连续性杂音中，舒张期部分可消失），肺动脉瓣第二心音亢进、分裂，以后可出现舒张期杂音，胸骨下段偏左部位可闻及收缩期反流性杂音。【治疗方案】 1. 一般治疗 （1）吸氧：有利于减轻PAH患者肺血管痉挛。降低肺血管阻力，一般用于治疗低氧血症［血氧饱和度（SaO ）动脉血91%］和急性PAH。（2）一般治疗药物： 洋地黄类：心排出量低于4L/min或心排血指数2.5L/（min·m ）者可应用地高辛。右心室明显扩张。基础心率100次/分钟，尤其合并心室率偏快的心房颤动（房颤）患者是应用地高辛的绝对指征。利尿剂：对于合并右心功能不全的PAH患者。初始治疗应给予利尿剂。抗凝剂：对预防血栓形成可能有一定作用。在女性和SaO 偏低患者意义更大，但应注意防止出血、咯血等并发症。应用华法林时宜将国际标准化比值（INR）控制在1.52.0。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"杂音,房间隔,PAH,右心室,患者",800,400
Ca{2+} 通道拮抗剂：强调用药前进行急性血管扩张试验，试验阳性患者从小剂量开始。逐渐达到最大耐受剂量。除硝苯地平外，氨氯地平、非洛地平等长效制剂也可应用。长期大剂量用药易出现低血压、负性肌力作用等不良反应。不少患者可能难以耐受。2. 靶向治疗药物 （1）ET受体拮抗剂：波生坦（Bosentanl）作为一种口服的竞争性ET受体拮抗剂。对ETA和ETB受体均有阻滞效应。（2）PDE-5抑制剂：环磷酸鸟苷（cGMP）是细胞内介导血管扩张和平滑肌增殖的第二信使，促进肺血管扩张和抗增殖效应。（3）PGl2类：对VSMCs具有舒张作用，可抑制血管平滑肌的增生，逆转血管重构，恢复损伤的血管内皮细胞功能，抑制血小板聚集PGl2类药物依前列醇在PAH治疗中已显示出较好的临床应用前景。（4）一氧化氮（NO）：使总肺血管阻力下降，改善生存率。3. 心肺联合移植 艾森曼格综合征为先天性心脏病后期，已失去手术治疗机会，预后不良。有条件者可行心肺联合移植。【疗效观察与随访】 1. 观察指标 临床症状、体征、心电图、超声心动图、X线胸片等。2. 疗效观察 药物治疗后观察肺动脉压力，肺动脉压力降低20%，提示有效。3. 随访 定期检查心电图、X线胸片及超声心动图。【治疗经验与解析】 药物治疗效果差，手术治疗成功率低，预后差。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,,心血管内科,心血管系统疾病,治疗指南,临床表现,2,,"血管,治疗,拮抗剂,受体,剂量",557,278
{（一）先天性肺动脉瓣狭窄} 先天性肺动脉瓣狭窄（congenital pulmonary valve stenosis）指肺动脉瓣、瓣上或瓣下有狭窄。此种先天性畸形常单独出现，发病率较高，特别在成人先天性心脏病中达25%。可分为三型：瓣膜型、瓣下型和瓣上型。主要病理生理为右心室排血受阻，右室压力增高，右室代偿性肥厚，最终右室扩大导致衰竭。根据右室压力高低判断病情轻重，如右室收缩压50mmHg为轻型。50mmHg但未超过左室收缩压者为中型。超过左室收缩压者为重型。右室压力越高表明肺动脉瓣狭窄越重，而狭窄处压力阶差越大。轻症肺动脉瓣狭窄可无症状，重者在活动时有呼吸困难及疲倦，严重狭窄者可因剧烈活动而导致晕厥甚至猝死。典型的体征为胸骨左缘第2肋有一响亮的收缩期喷射性杂音，传导广泛可传及颈部，整个心前区甚至背部，常伴有震颤。肺动脉区第二心音减弱。【治疗方案】 1. 内科治疗 以控制心衰症状，对症处理为主。2. 球囊扩张术 （1）适应证：①典型主动脉瓣狭窄，心输出量正常时经导管检查跨主动脉瓣压差≥50mmHg，无或仅轻度主动脉瓣反流。由于技术的进展，手术安全性提高，目前已趋向于将介入指征降为≥30mmHg。②肺动脉瓣狭窄，经手术治疗后出现再狭窄者亦可进行PBPV。③作为复杂性先天性心脏病的姑息治疗，如室间隔完整型肺动脉闭锁等。④肺动脉瓣狭窄并其他可介入治疗的先心病如ASD、PDA等。（2）禁忌证：①主动脉瓣狭窄伴中度以上主动脉瓣反流。②发育不良型主动脉瓣狭窄。③纤维肌性或管道样主动脉瓣下狭窄。④单纯主动脉瓣上狭窄。3. 手术治疗 球囊扩张不成功或不宜行球囊扩张者，如狭窄上下压力阶差40mmHg应采取手术治疗。【疗效观察与随访】 1. 观察指标 临床症状、体征、心电图、超声心动图、X线胸片等。2. 疗效观察 符合以下条件为效果良好：①未发生或加重主动脉瓣反流。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,无分流的先天性心脏病,心血管内科,心血管系统疾病,治疗指南,概述,3,,"狭窄,主动脉瓣,肺动脉瓣,右室,先天性",788,394
②跨主动脉瓣压差下降50%以上。③主动脉瓣口面积增大25%以上。3. 随访 ①术后2小时内及24小时复查超声心动图。②术后1、3、6及12个月随访，包括临床检查、心电图、X线胸片及超声心动图。【治疗经验与解析】 1. 为避免股静脉损伤，对无症状非紫绀患儿，可在24岁行肺动脉瓣膜成形术。2. 一般选择球囊要大于瓣环径的20%40%。为安全起见，重症PS可先选用较小球囊扩张，使严重PS得到初步改善，随后再以足够大的球囊进行扩张。还可选用双球囊扩张。3. 球囊扩张术后伴右室流出道反应性狭窄者，给予β受体阻滞剂口服，通常维持36月。{（二）先天性主动脉缩窄} 先天性主动脉缩窄（congenital coarctation of the aorta）为局限性主动脉管腔狭窄，常伴有明显症状及体征，多于婴幼儿期即被发现，大多存活至成年。在成人先天性心脏病中所占比例较小，根据首都医科大学附属北京安贞医院统计仅为0.35%。有50%以上合并无明显血流动力学障碍的二叶主动脉瓣畸形，临床表现为血压增高，可导致头痛、头晕、面部潮红、鼻出血等。缩窄以下供血不足而有下肢无力、麻木、发凉甚至有间歇性跛行。心尖搏动增强，心界常向左下扩大，沿胸骨左缘到中上腹可闻及收缩中后期喷射性杂音，有时可在左侧背部闻及。【治疗方案】 1. 内科治疗 主要是改善心功能及对症治疗。2. 球囊扩张术 （1）适应证：①主动脉缩窄外科手术后再狭窄，经导管测压静态跨缩窄段收缩压差20mmHg。②未经外科手术的局限性、隔膜型主动脉缩窄，通常年龄7个月，压力标准同上。（2）非适应证：峡部发育不良或长段型主动脉缩窄。3. 外科手术治疗 适应证包括峡部发育不良、长段型主动脉缩窄和球囊扩张术失败的患者。【疗效观察与随访】 1. 观察指标 临床症状、体征、心电图、超声心动图、X线胸片，必要时作MRI。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,无分流的先天性心脏病,心血管内科,心血管系统疾病,治疗指南,临床表现,3,,"缩窄,球囊,主动脉,扩张,主动脉瓣",778,389
2. 疗效观察 符合以下条件为效果良好：①跨缩窄段压差≤20mmHg。②球囊扩张后主动脉缩窄段直径较术前扩大30%以上。③术后跨缩窄段压差较术前下降50%。3. 随访 术后1、3、6及12个月随访，复查临床体征、心电图、X线胸片及超声心动图，必要时作MRI。【治疗经验与解析】 1. 过去认为无症状患儿可延迟到46岁时手术，有资料表明远期高血压的发生率与手术年龄呈正相关，小于3岁术后持久性高血压的发生率较低。新生儿或婴儿一旦出现心力衰竭征象需立即手术。成年人因潜在严重的并发症及较高的自然病死率，一旦确诊就应积极手术。2. 球囊扩张术中球囊过大，可能撕裂病变上、下方，发生血管破裂及动脉瘤，因此选择球囊的标准为：①比缩窄直径大2.54.0倍。②小于缩窄上下的主动脉直径的50%。③尽可能选最细的导管。④球囊长度以34cm为宜。3. 对主动脉峡部发育不良，长管道狭窄及轻至中度堵塞畸形等病变，目前尚可采用覆膜支架植入。{（三）先天性二叶主动脉瓣} 先天性二叶主动脉瓣（congenital bicuspid aortic valve）是成人先天性心脏病中最常见的类型之一。人群发病率达1%2%。单纯的二叶主动脉瓣出生时瓣膜功能正常，患者无任何症状体征。随着年龄增长二叶瓣常有渐进性钙化增厚而导致主动脉瓣狭窄，另一方面二叶瓣也可由于瓣叶和瓣环发育不匹配而出现主动脉瓣关闭不全。超声心动图是诊断二叶主动脉瓣最直接、最可靠的检查方法，对伴有的瓣膜狭窄或关闭不全的状况，亦可作出明确判断。【治疗方案】 1. 无临床症状二叶主动脉瓣患者，可临床观察、保守治疗。2. 瓣膜狭窄且有相应症状，跨瓣压力阶差≥50mmHg时，宜行瓣膜切开或换瓣手术。3. 对于瓣膜关闭不全，心脏进行性增大者，应考虑换瓣手术治疗。【疗效观察与随访】 1. 观察指标 心脏听诊、心电图、超声心动图、X线胸片等。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,无分流的先天性心脏病,心血管内科,心血管系统疾病,治疗指南,临床表现,3,,"主动脉瓣,二叶,球囊,瓣膜,手术",786,393
2. 疗效观察 球囊成形术后测跨瓣压差，并作升主动脉造影以评价主动脉瓣狭窄解除的程度及有否发生或加重主动脉瓣反流。术后跨主动脉瓣压差下降50%以上。主动脉瓣口面积增大25%以上为效果良好。3. 随访 ①术后2小时内及24小时复查超声心动图，以早期发现心脏穿孔及主动脉瓣反流。②术后1、3、6及12个月随访，包括临床检查、心电图、X线胸片及超声心动图。【治疗经验与解析】 1. 行主动脉瓣球囊成形术的患者，远期效果多数欠佳，常需外科手术治疗。2. 本病易患感染性心内膜炎，病情可因此急剧恶化。3. 已确定为主动脉二叶瓣畸形的患者无论有无瓣膜功能不全，突发剧烈胸痛症状时，应考虑主动脉夹层的可能。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,无分流的先天性心脏病,心血管内科,心血管系统疾病,治疗指南,临床表现,3,,"主动脉瓣,主动脉,术后,反流,球囊",296,148
{（一）房间隔缺损} 房间隔缺损（atrial septal defect，ASD）是最常见的成人先天性心脏病，女性多于男性，男女之比为1∶2，有家族遗传倾向。房间隔缺损通常分为原发孔缺损（primum atrial defect）和继发孔缺损（secundum atrial septal defect）（包括卵圆窝型、卵圆窝上型、卵圆窝后下型以及单心房），房间隔缺损对血流动力学的影响主要取决于分流量的多少，单纯房间隔缺损在儿童期大多无症状，随年龄增长症状逐渐显现，劳力性呼吸困难为主要表现，继之可发生室上性心律失常，特别是房扑、房颤而使症状加重。晚期约15%患者因重度肺动脉高压出现右向左分流而有青紫，形成Eisenmenger综合征。最典型的体征为肺动脉瓣区第二心音亢进呈固定性分裂，并可闻及ⅡⅢ级收缩期喷射性杂音，此系肺动脉血流量增加，肺动脉瓣关闭延迟并相对性狭窄所致。【治疗程序】 如图所示。【治疗方案】 1. 内科治疗 ①避免劳累及受凉感冒，预防和治疗并发症（如呼吸道感染、心力衰竭等）。②合并心房颤动时，应在正规抗凝治疗后进行心脏复律以恢复窦性心律，若患者通过药物或介入方法无法维持窦性心律，应进行心室率控制及抗凝治疗（Ⅰ/A）。2. 介入封堵治疗 （1）适应证：①年龄：通常≥3岁。②直径≥5mm，伴右心容量负荷增加，≤36mm的继发孔型左向右分流ASD。③缺损边缘至冠状静脉窦，上、下腔静脉及肺静脉的距离≥5mm。至房室瓣≥7mm。④房间隔的直径所选用封堵伞左房侧的直径。⑤不合并必须外科手术的其他心脏畸形。（2）禁忌证：①原发孔型ASD及静脉窦型ASD。②心内膜炎及出血性疾患。③封堵器安置处有血栓存在，导管插入处有静脉血栓形成。④严重肺动脉高压导致右向左分流。⑤伴有与ASD无关的严重心肌疾患或瓣膜疾病。3. 外科手术 ①3岁左右，合并肺动脉压增高、早期心力衰竭者应尽早手术。,内科治疗指南\content\chap02.tex,心血管系统疾病,先天性心脏病,左向右分流的先天性心脏病,心血管内科,心血管系统疾病,治疗指南,临床表现,3,,"缺损,房间隔,ASD,肺动脉,治疗",800,400
